Rodada,Data,Time da Casa,Placar,Time Visitante
C,22/01/83,Galícia,1-1,Sergipe
H,22/01/83,Cruzeiro,3-1,Náutico
A,23/01/83,Flamengo,2-0,Santos
A,23/01/83,Moto Club,1-1,Paysandu
B,23/01/83,Atlético Paranaense,0-1,Grêmio
B,23/01/83,Campo Grande-RJ,0-1,Ponte Preta
C,23/01/83,Sport,0-0,São Paulo
D,23/01/83,Corinthians,2-1,Fluminense
D,23/01/83,CSA,4-0,Tiradentes-PI
E,23/01/83,Bahia,0-0,Palmeiras
E,23/01/83,Mixto,1-2,Goiás
F,23/01/83,Juventus-SP,0-0,Vila Nova
F,23/01/83,Atlético Mineiro,1-2,America-RJ
G,23/01/83,Internacional,2-0,Colorado
G,23/01/83,Brasília,3-2,Botafogo
H,23/01/83,Ferroviário,0-2,Vasco
A,26/01/83,Santos,3-1,Moto Club
A,26/01/83,Rio Negro-AM,1-0,Paysandu
B,26/01/83,Joinville,1-0,Grêmio
C,26/01/83,Galícia,0-0,São Paulo
C,26/01/83,Sergipe,1-0,América-RN
D,26/01/83,Fluminense,1-2,CSA
F,26/01/83,Rio Branco-ES,0-2,America-RJ
F,26/01/83,Juventus-SP,0-0,Atlético Mineiro
G,26/01/83,Colorado,2-0,Brasília
H,26/01/83,Náutico,3-0,Ferroviário
H,26/01/83,Treze,0-2,Vasco
B,27/01/83,Ponte Preta,2-4,Atlético Paranaense
D,27/01/83,Fortaleza,1-3,Corinthians
E,27/01/83,Comercial-MS,1-1,Palmeiras
G,27/01/83,Botafogo,0-1,Ferroviária
A,29/01/83,Flamengo,1-1,Moto Club
A,29/01/83,Rio Negro-AM,0-1,Santos
B,29/01/83,Grêmio,2-0,Ponte Preta
B,29/01/83,Joinville,1-3,Campo Grande-RJ
C,29/01/83,São Paulo,4-0,América-RN
C,29/01/83,Sport,2-0,Galícia
D,29/01/83,Fortaleza,0-0,Fluminense
E,29/01/83,Comercial-MS,2-1,Goiás
E,29/01/83,Mixto,2-0,Bahia
F,29/01/83,Rio Branco-ES,1-1,Juventus-SP
F,29/01/83,Vila Nova,1-2,Atlético Mineiro
G,29/01/83,Ferroviária,2-0,Colorado
G,29/01/83,Internacional,2-0,Brasília
H,29/01/83,Cruzeiro,1-1,Ferroviário
H,29/01/83,Treze,1-4,Náutico
D,29/01/83,Tiradentes-PI,2-1,Corinthians
A,02/02/83,Rio Negro-AM,1-1,Flamengo
B,02/02/83,Campo Grande-RJ,0-0,Atlético Paranaense
B,02/02/83,Joinville,0-0,Ponte Preta
C,02/02/83,América-RN,1-0,Galícia
C,02/02/83,Sergipe,3-1,Sport
D,02/02/83,Tiradentes-PI,1-0,Fluminense
D,02/02/83,CSA,0-0,Fortaleza
E,02/02/83,Palmeiras,1-0,Goiás
E,02/02/83,Comercial-MS,2-1,Mixto
F,02/02/83,America-RJ,2-0,Juventus-SP
F,02/02/83,Rio Branco-ES,1-0,Vila Nova
G,02/02/83,Botafogo,0-0,Colorado
G,02/02/83,Ferroviária,2-0,Internacional
H,02/02/83,Treze,0-4,Cruzeiro
H,02/02/83,Vasco,1-1,Náutico
A,03/02/83,Paysandu,1-2,Santos
A,05/02/83,Moto Club,0-0,Rio Negro-AM
A,05/02/83,Paysandu,2-3,Flamengo
B,05/02/83,Atlético Paranaense,4-1,Joinville
B,05/02/83,Grêmio,4-0,Campo Grande-RJ
C,05/02/83,Sport,1-1,América-RN
C,05/02/83,Sergipe,0-0,São Paulo
D,05/02/83,Corinthians,4-2,CSA
D,05/02/83,Fortaleza,1-1,Tiradentes-PI
E,05/02/83,Palmeiras,4-0,Mixto
E,05/02/83,Bahia,1-0,Comercial-MS
F,05/02/83,Atlético Mineiro,2-0,Rio Branco-ES
F,05/02/83,America-RJ,3-1,Vila Nova
G,05/02/83,Botafogo,1-0,Internacional
G,05/02/83,Brasília,0-0,Ferroviária
H,05/02/83,Vasco,0-0,Cruzeiro
H,05/02/83,Ferroviário,2-1,Treze
A,09/02/83,Moto Club,1-5,Flamengo
A,09/02/83,Santos,3-0,Rio Negro-AM
B,09/02/83,Grêmio,1-1,Joinville
C,09/02/83,América-RN,3-1,Sergipe
D,09/02/83,Corinthians,10-1,Tiradentes-PI
D,09/02/83,Fluminense,5-1,Fortaleza
E,09/02/83,Bahia,2-1,Mixto
E,09/02/83,Goiás,0-1,Comercial-MS
F,09/02/83,Juventus-SP,3-2,Rio Branco-ES
G,09/02/83,Brasília,1-2,Internacional
G,09/02/83,Colorado,2-0,Ferroviária
H,09/02/83,Ferroviário,0-3,Cruzeiro
H,09/02/83,Náutico,4-0,Treze
B,10/02/83,Atlético Paranaense,1-3,Ponte Preta
C,10/02/83,São Paulo,1-0,Galícia
F,10/02/83,Atlético Mineiro,4-1,Vila Nova
E,13/02/83,Goiás,1-1,Bahia
A,19/02/83,Santos,4-1,Paysandu
A,19/02/83,Flamengo,7-1,Rio Negro-AM
B,19/02/83,Campo Grande-RJ,1-0,Joinville
B,19/02/83,Ponte Preta,1-1,Grêmio
C,19/02/83,América-RN,0-2,São Paulo
C,19/02/83,Galícia,1-1,Sport
D,19/02/83,Fluminense,3-0,Tiradentes-PI
D,19/02/83,Fortaleza,1-1,CSA
E,19/02/83,Mixto,1-1,Comercial-MS
E,19/02/83,Goiás,0-2,Palmeiras
F,19/02/83,Juventus-SP,1-3,America-RJ
F,19/02/83,Vila Nova,2-0,Rio Branco-ES
G,19/02/83,Colorado,3-0,Botafogo
