Rodada,Data,Time da Casa,Placar,Time Visitante
E,16/09/79,River-PI,2-1,Moto Club
A,22/09/79,Goiânia,1-1,Avaí
D,22/09/79,Tuna Luso,2-0,Treze
D,22/09/79,Villa Nova-MG,2-0,Paysandu
A,23/09/79,Confiança,2-1,Londrina
A,23/09/79,Anapolina,2-0,Sergipe
B,23/09/79,AA Colatina,0-0,GE Brasil
B,23/09/79,Caxias,0-1,Caldense
B,23/09/79,Grêmio Maringá,2-0,Desportiva Ferroviária
C,23/09/79,Operário-MT,3-0,Brasília
C,23/09/79,Itumbiara,3-1,CR Guará
C,23/09/79,Gama,4-3,Atlético Goianiense
E,23/09/79,Maranhão,1-1,Uberlândia
E,23/09/79,Tiradentes-PI,1-1,Sampaio Corrêa
E,23/09/79,Piauí,0-0,Moto Club
F,23/09/79,ASA,1-0,Itabaiana
G,23/09/79,Atlético Paranaense,0-0,Internacional
G,23/09/79,Grêmio,4-1,Coritiba
G,23/09/79,Operário-MS,4-0,Rio Branco-ES
H,23/09/79,Remo,1-2,Dom Bosco
H,23/09/79,Vila Nova,0-1,Cruzeiro
H,23/09/79,Atlético Mineiro,0-0,Goiás
A,25/09/79,Anapolina,2-1,Avaí
A,25/09/79,Joinville,2-1,Juventude
D,25/09/79,América Mineiro,2-0,Paysandu
D,25/09/79,Tuna Luso,2-2,Botafogo-PB
D,25/09/79,Villa Nova-MG,1-0,Treze
F,25/09/79,Potiguar,0-0,CSA
F,25/09/79,ABC,4-2,CRB
F,25/09/79,Fortaleza,0-0,Ferroviário
A,26/09/79,Goiânia,1-1,Sergipe
B,26/09/79,São Paulo-RS,1-2,Desportiva Ferroviária
B,26/09/79,Grêmio Maringá,3-2,Caldense
B,26/09/79,Operário Ferroviário,1-1,GE Brasil
C,26/09/79,Mixto,3-0,CR Guará
C,26/09/79,Atlético Goianiense,4-1,Comercial-MS
E,26/09/79,Piauí,0-0,Uberlândia
G,26/09/79,Grêmio,4-0,Sport
G,26/09/79,Atlético Paranaense,0-2,Operário-MS
G,26/09/79,Santa Cruz,1-2,Internacional
E,27/09/79,Náutico,0-1,Uberaba
E,27/09/79,Central,1-1,Tiradentes-PI
E,27/09/79,Maranhão,3-0,Sampaio Corrêa
H,27/09/79,Dom Bosco,0-1,Goiás
B,28/09/79,Grêmio Maringá,0-0,Caxias
B,29/09/79,Desportiva Ferroviária,0-0,Chapecoense
A,30/09/79,Joinville,3-0,Novo Hamburgo
A,30/09/79,Colorado,1-1,Confiança
A,30/09/79,Avaí,1-1,Londrina
A,30/09/79,Juventude,2-0,Anapolina
B,30/09/79,Criciúma,4-0,Operário Ferroviário
B,30/09/79,GE Brasil,0-0,Grêmio Maringá
B,30/09/79,AA Colatina,0-1,São Paulo-RS
C,30/09/79,Mixto,1-0,Itumbiara
