Rodada,Data,Time da Casa,Placar,Time Visitante
A/B,20/08/75,Fluminense,0-1,Coritiba
A/B,20/08/75,Atlético Paranaense,2-1,Botafogo
A/B,20/08/75,Corinthians,1-0,America-RJ
A/B,20/08/75,Moto Club,4-3,Paysandu
A/B,20/08/75,Fortaleza,2-0,América Mineiro
A/B,20/08/75,Rio Negro-AM,1-1,Tiradentes-PI
C/D,20/08/75,CSA,1-0,Grêmio
C/D,20/08/75,Internacional,3-1,Figueirense
C/D,20/08/75,Sergipe,0-0,São Paulo
C/D,20/08/75,Desportiva Ferroviária,0-0,Vitória
C/D,20/08/75,Goiás,0-0,Santos
A/B,21/08/75,Palmeiras,1-1,Guarani
C/D,21/08/75,Flamengo,1-2,Sport
A/B,23/08/75,Botafogo,2-1,Paysandu
C/D,23/08/75,Vitória,0-5,Internacional
A/B,24/08/75,Palmeiras,3-1,Fluminense
A/B,24/08/75,Fortaleza,2-1,Atlético Paranaense
A/B,24/08/75,Rio Negro-AM,0-0,Nacional-AM
A/B,24/08/75,Moto Club,0-3,Ceará
A/B,24/08/75,Atlético Mineiro,0-0,Corinthians
A/B,24/08/75,Remo,1-0,Tiradentes-PI
A/B,24/08/75,Comercial-MS,0-0,Cruzeiro
C/D,24/08/75,Figueirense,0-0,Sport
C/D,24/08/75,Sergipe,2-3,Náutico
C/D,24/08/75,Vasco,2-1,Grêmio
C/D,24/08/75,Bahia,0-0,Flamengo
C/D,24/08/75,América-RN,2-1,Desportiva Ferroviária
C/D,24/08/75,Goiânia,2-1,CEUB
C/D,24/08/75,Campinense,0-2,CSA
C/D,24/08/75,Santa Cruz,1-2,São Paulo
C/D,24/08/75,Americano,2-1,Santos
A/B,26/08/75,Comercial-MS,2-1,Paysandu
A/B,27/08/75,Ceará,0-2,America-RJ
A/B,27/08/75,Cruzeiro,1-0,Coritiba
A/B,27/08/75,Rio Negro-AM,2-0,Atlético Paranaense
C/D,27/08/75,Sergipe,0-1,Sport
C/D,27/08/75,Campinense,2-2,São Paulo
C/D,27/08/75,Portuguesa,2-1,Bahia
C/D,27/08/75,Náutico,1-0,Flamengo
C/D,27/08/75,Desportiva Ferroviária,1-2,Santos
C/D,27/08/75,Americano,0-2,Grêmio
C/D,27/08/75,Goiânia,0-1,Internacional
C/D,27/08/75,CSA,2-1,América-RN
A/B,28/08/75,Atlético Mineiro,2-0,Guarani
C/D,28/08/75,Santa Cruz,1-1,Vasco
C/D,28/08/75,Figueirense,2-1,CEUB
A/B,30/08/75,Fluminense,5-2,Atlético Mineiro
C/D,30/08/75,Portuguesa,0-2,Internacional
C/D,30/08/75,Santos,0-2,Bahia
A/B,31/08/75,Corinthians,1-0,Fortaleza
A/B,31/08/75,Coritiba,4-0,Ceará
A/B,31/08/75,Botafogo,0-2,Cruzeiro
A/B,31/08/75,América Mineiro,0-0,Moto Club
A/B,31/08/75,Tiradentes-PI,2-1,America-RJ
A/B,31/08/75,Comercial-MS,2-0,Nacional-AM
A/B,31/08/75,Remo,2-2,Atlético Paranaense
C/D,31/08/75,Desportiva Ferroviária,0-2,Flamengo
C/D,31/08/75,América-RN,3-4,São Paulo
C/D,31/08/75,Vitória,2-2,Vasco
C/D,31/08/75,Campinense,1-1,Náutico
C/D,31/08/75,Grêmio,0-0,CEUB
C/D,31/08/75,Americano,2-1,Figueirense
C/D,31/08/75,Goiás,3-1,Goiânia
A/B,03/09/75,Guarani,0-0,Remo
A/B,03/09/75,Tiradentes-PI,0-0,Fortaleza
A/B,03/09/75,Comercial-MS,1-0,Ceará
A/B,03/09/75,Atlético Paranaense,5-1,Moto Club
A/B,03/09/75,Cruzeiro,4-0,Rio Negro-AM
A/B,03/09/75,Paysandu,3-3,America-RJ
C/D,03/09/75,Sergipe,0-1,Vasco
C/D,03/09/75,América-RN,2-1,Sport
C/D,03/09/75,CSA,1-1,Figueirense
C/D,03/09/75,Santa Cruz,2-2,Goiás
C/D,03/09/75,Flamengo,1-0,Americano
C/D,03/09/75,Portuguesa,1-1,CEUB
A/B,04/09/75,Atlético Mineiro,1-1,América Mineiro
C/D,04/09/75,São Paulo,2-0,Goiânia
A/B,06/09/75,Palmeiras,2-0,Ceará
A/B,06/09/75,América Mineiro,2-0,Rio Negro-AM
C/D,06/09/75,Santos,2-0,CSA
A/B,07/09/75,Coritiba,1-0,Guarani
A/B,07/09/75,Corinthians,1-1,Botafogo
A/B,07/09/75,Tiradentes-PI,4-1,Moto Club
A/B,07/09/75,Atlético Mineiro,2-2,Cruzeiro
A/B,07/09/75,Nacional-AM,1-1,America-RJ
A/B,07/09/75,Comercial-MS,1-1,Fluminense
A/B,07/09/75,Remo,2-0,Paysandu
C/D,07/09/75,Desportiva Ferroviária,0-0,Portuguesa
C/D,07/09/75,América-RN,3-3,Goiás
C/D,07/09/75,Bahia,1-1,Vitória
C/D,07/09/75,Internacional,1-1,Grêmio
C/D,07/09/75,Vasco,4-2,Flamengo
C/D,07/09/75,Náutico,3-1,Goiânia
C/D,07/09/75,Campinense,0-1,Americano
A/B,10/09/75,Guarani,2-0,Rio Negro-AM
A/B,10/09/75,Coritiba,2-0,Tiradentes-PI
A/B,10/09/75,America-RJ,0-0,Cruzeiro
A/B,10/09/75,Nacional-AM,1-1,Fortaleza
A/B,10/09/75,Ceará,2-0,Remo
A/B,10/09/75,Atlético Mineiro,0-0,Atlético Paranaense
C/D,10/09/75,CEUB,2-1,Campinense
C/D,10/09/75,Americano,0-1,Portuguesa
C/D,10/09/75,São Paulo,3-0,Vitória
C/D,10/09/75,Sport,1-1,Goiânia
C/D,10/09/75,Sergipe,1-1,Bahia
C/D,10/09/75,Internacional,1-0,Santa Cruz
C/D,11/09/75,Flamengo,3-1,CSA
C/D,11/09/75,Náutico,0-0,Grêmio
A/B,13/09/75,América Mineiro,1-1,Remo
A/B,13/09/75,America-RJ,5-2,Atlético Paranaense
C/D,13/09/75,CEUB,1-0,Vitória
A/B,14/09/75,Cruzeiro,2-0,Palmeiras
A/B,14/09/75,Coritiba,0-2,Corinthians
