Rodada,Data,Time da Casa,Placar,Time Visitante
C,30/08/52,Portuguesa,1-0,Radium
C,31/08/52,Guarani,1-0,XV de Jaú
C,31/08/52,São Paulo,3-1,Nacional-SP
C,31/08/52,Comercial Paulistano,0-0,Jabaquara
C,31/08/52,Palmeiras,3-0,Ypiranga-SP
C,31/08/52,XV de Piracicaba,1-2,Juventus-SP
C,31/08/52,Corinthians,3-2,Ponte Preta
C,31/08/52,Portuguesa Santista,0-0,Santos
C,03/09/52,São Paulo,2-1,Juventus-SP
C,03/09/52,Santos,3-1,Comercial Paulistano
C,07/09/52,Nacional-SP,0-2,Ypiranga-SP
C,07/09/52,Portuguesa Santista,0-2,Portuguesa
C,07/09/52,Corinthians,6-0,XV de Jaú
C,07/09/52,Palmeiras,4-0,Guarani
C,07/09/52,Radium,0-2,São Paulo
C,07/09/52,Juventus-SP,3-4,Comercial Paulistano
C,07/09/52,Ponte Preta,2-1,Santos
C,07/09/52,XV de Piracicaba,3-1,Jabaquara
C,10/09/52,Guarani,0-1,Nacional-SP
C,10/09/52,Portuguesa,4-2,Ypiranga-SP
C,13/09/52,Guarani,3-1,Portuguesa Santista
C,14/09/52,Jabaquara,2-0,Juventus-SP
C,14/09/52,Portuguesa,1-1,Santos
C,14/09/52,XV de Piracicaba,2-2,Palmeiras
C,14/09/52,Nacional-SP,1-7,Corinthians
C,14/09/52,São Paulo,5-2,Comercial Paulistano
C,14/09/52,Ponte Preta,2-1,Ypiranga-SP
C,14/09/52,XV de Jaú,2-1,Radium
C,17/09/52,Jabaquara,0-0,Corinthians
C,17/09/52,Ponte Preta,2-1,XV de Piracicaba
C,20/09/52,Comercial Paulistano,2-1,XV de Piracicaba
C,20/09/52,Portuguesa Santista,1-2,Ypiranga-SP
C,20/09/52,Portuguesa,0-0,Nacional-SP
C,21/09/52,Guarani,1-3,São Paulo
C,21/09/52,Radium,2-2,Ponte Preta
C,21/09/52,Juventus-SP,2-6,Corinthians
C,21/09/52,Santos,4-0,Jabaquara
C,21/09/52,Palmeiras,5-1,XV de Jaú
C,24/09/52,Ypiranga-SP,3-1,Comercial Paulistano
C,24/09/52,Portuguesa Santista,3-2,Juventus-SP
C,27/09/52,Jabaquara,2-5,Guarani
C,27/09/52,Juventus-SP,0-2,Radium
C,28/09/52,Comercial Paulistano,1-3,Portuguesa
C,28/09/52,São Paulo,5-0,Portuguesa Santista
C,28/09/52,Ponte Preta,0-1,Palmeiras
C,28/09/52,XV de Jaú,2-3,Nacional-SP
C,28/09/52,Santos,2-3,Corinthians
C,28/09/52,XV de Piracicaba,2-1,Ypiranga-SP
C,01/10/52,Palmeiras,2-1,Nacional-SP
C,01/10/52,Portuguesa Santista,2-0,XV de Jaú
C,04/10/52,Santos,3-0,XV de Jaú
C,05/10/52,Corinthians,4-0,Ypiranga-SP
C,05/10/52,Portuguesa Santista,4-2,Palmeiras
C,05/10/52,XV de Piracicaba,0-0,São Paulo
C,05/10/52,Nacional-SP,6-2,Jabaquara
C,05/10/52,Portuguesa,3-1,Juventus-SP
C,05/10/52,Ponte Preta,3-4,Guarani
C,05/10/52,Radium,1-1,Comercial Paulistano
C,08/10/52,Guarani,2-1,Radium
C,08/10/52,São Paulo,0-4,XV de Jaú
C,11/10/52,Comercial Paulistano,1-2,Nacional-SP
C,11/10/52,Ypiranga-SP,2-1,Guarani
C,12/10/52,Palmeiras,1-2,São Paulo
C,12/10/52,Radium,0-2,Corinthians
C,12/10/52,Ponte Preta,1-2,Portuguesa
C,12/10/52,XV de Jaú,1-1,XV de Piracicaba
C,12/10/52,Juventus-SP,2-3,Santos
C,12/10/52,Portuguesa Santista,1-3,Jabaquara
C,15/10/52,Santos,4-1,Nacional-SP
C,15/10/52,São Paulo,3-1,Jabaquara
C,15/10/52,Corinthians,4-0,Portuguesa Santista
C,15/10/52,Ypiranga-SP,2-1,XV de Jaú
C,19/10/52,Corinthians,1-0,Comercial Paulistano
C,19/10/52,Portuguesa,2-2,Palmeiras
C,19/10/52,Juventus-SP,1-2,Nacional-SP
C,19/10/52,Radium,0-2,XV de Piracicaba
C,19/10/52,Portuguesa Santista,3-3,Ponte Preta
C,19/10/52,Santos,4-3,Guarani
C,22/10/52,Jabaquara,1-0,Ypiranga-SP
C,22/10/52,São Paulo,4-2,Ponte Preta
C,25/10/52,Juventus-SP,0-2,Palmeiras
C,26/10/52,Corinthians,3-4,Portuguesa
C,26/10/52,Santos,0-3,São Paulo
C,26/10/52,Ypiranga-SP,6-1,Radium
C,26/10/52,Nacional-SP,0-0,Portuguesa Santista
C,26/10/52,XV de Jaú,3-2,Comercial Paulistano
C,26/10/52,Ponte Preta,0-1,Jabaquara
C,26/10/52,XV de Piracicaba,4-2,Guarani
C,29/10/52,Jabaquara,4-0,Radium
C,29/10/52,Palmeiras,4-1,Comercial Paulistano
C,01/11/52,Juventus-SP,1-6,XV de Jaú
C,01/11/52,Portuguesa Santista,2-2,XV de Piracicaba
C,01/11/52,Ypiranga-SP,1-3,São Paulo
C,02/11/52,Corinthians,2-1,Palmeiras
C,02/11/52,Nacional-SP,2-1,Ponte Preta
C,02/11/52,Guarani,1-1,Comercial Paulistano
C,02/11/52,Radium,1-1,Santos
C,02/11/52,Jabaquara,2-2,Portuguesa
C,05/11/52,Ponte Preta,3-1,Juventus-SP
C,05/11/52,Corinthians,2-2,XV de Piracicaba
C,08/11/52,Palmeiras,2-0,Santos
C,09/11/52,Guarani,1-4,Corinthians
C,09/11/52,São Paulo,1-0,Portuguesa
C,09/11/52,Nacional-SP,3-0,XV de Piracicaba
C,09/11/52,XV de Jaú,3-1,Jabaquara
C,09/11/52,Comercial Paulistano,1-1,Ponte Preta
C,09/11/52,Radium,0-2,Portuguesa Santista
C,09/11/52,Ypiranga-SP,3-0,Juventus-SP
C,12/11/52,Portuguesa,3-1,Guarani
C,13/11/52,Palmeiras,3-0,Radium
C,15/11/52,Juventus-SP,4-1,Guarani
C,16/11/52,Comercial Paulistano,3-0,Portuguesa Santista
C,16/11/52,São Paulo,1-2,Corinthians
C,16/11/52,Ypiranga-SP,0-0,Santos
C,16/11/52,Jabaquara,0-0,Palmeiras
C,16/11/52,XV de Jaú,2-1,Ponte Preta
C,16/11/52,Radium,2-0,Nacional-SP
C,16/11/52,XV de Piracicaba,4-2,Portuguesa
C,19/11/52,Portuguesa,4-2,XV de Jaú
C,19/11/52,Santos,2-0,XV de Piracicaba
C,22/11/52,Palmeiras,2-0,Juventus-SP
C,23/11/52,Portuguesa Santista,1-2,São Paulo
C,23/11/52,XV de Jaú,0-1,Guarani
C,23/11/52,Nacional-SP,2-2,Santos
C,23/11/52,Portuguesa,2-0,Jabaquara
C,23/11/52,XV de Piracicaba,2-0,Comercial Paulistano
C,23/11/52,Ponte Preta,0-1,Corinthians
C,23/11/52,Radium,1-1,Ypiranga-SP
C,26/11/52,Santos,3-0,Ponte Preta
C,26/11/52,São Paulo,1-1,Comercial Paulistano
C,26/11/52,Guarani,2-1,XV de Piracicaba
C,29/11/52,Comercial Paulistano,2-1,Radium
C,30/11/52,Corinthians,3-0,Nacional-SP
C,30/11/52,Juventus-SP,2-1,Ponte Preta
C,30/11/52,XV de Jaú,6-2,Portuguesa Santista
C,30/11/52,Guarani,2-0,Palmeiras
C,30/11/52,Santos,3-5,Portuguesa
C,30/11/52,Jabaquara,0-0,XV de Piracicaba
C,30/11/52,São Paulo,1-0,Ypiranga-SP
C,03/12/52,Jabaquara,0-0,XV de Jaú
C,03/12/52,Juventus-SP,2-2,Portuguesa
C,04/12/52,Corinthians,5-0,Radium
C,06/12/52,Comercial Paulistano,4-0,Santos
C,06/12/52,Juventus-SP,4-0,Ypiranga-SP
C,07/12/52,Nacional-SP,1-5,Guarani
C,07/12/52,Portuguesa Santista,1-2,Corinthians
C,07/12/52,Palmeiras,3-0,Jabaquara
C,07/12/52,Portuguesa,5-3,XV de Piracicaba
C,07/12/52,Ponte Preta,2-4,São Paulo
C,07/12/52,Radium,2-2,XV de Jaú
C,10/12/52,Palmeiras,3-1,Nacional-SP
C,10/12/52,XV de Piracicaba,3-1,XV de Jaú
C,10/12/52,Ponte Preta,1-1,Radium
C,10/12/52,Santos,5-1,Ypiranga-SP
C,14/12/52,Ponte Preta,0-1,Comercial Paulistano
C,14/12/52,XV de Jaú,2-1,Portuguesa
C,14/12/52,Corinthians,2-1,Guarani
C,14/12/52,Radium,2-0,Jabaquara
C,14/12/52,XV de Piracicaba,3-1,Nacional-SP
C,14/12/52,Juventus-SP,2-0,São Paulo
C,14/12/52,Santos,4-0,Palmeiras
C,14/12/52,Ypiranga-SP,2-4,Portuguesa Santista
C,17/12/52,Portuguesa Santista,3-1,Guarani
C,17/12/52,São Paulo,5-2,XV de Piracicaba
C,18/12/52,Portuguesa,0-1,Comercial Paulistano
C,20/12/52,Comercial Paulistano,1-3,Corinthians
C,20/12/52,Ypiranga-SP,2-3,Palmeiras
C,21/12/52,Jabaquara,1-2,Ponte Preta
C,21/12/52,XV de Jaú,0-2,São Paulo
C,21/12/52,Nacional-SP,3-0,Radium
C,21/12/52,XV de Piracicaba,2-2,Santos
C,21/12/52,Guarani,3-1,Juventus-SP
C,21/12/52,Portuguesa,5-1,Portuguesa Santista
C,24/12/52,Guarani,1-0,Ypiranga-SP
C,24/12/52,Jabaquara,2-1,Nacional-SP
C,24/12/52,Corinthians,3-0,Juventus-SP
C,28/12/52,Juventus-SP,1-1,Comercial Paulistano
C,28/12/52,Radium,0-2,Portuguesa
C,28/12/52,Ypiranga-SP,4-2,Ponte Preta
C,28/12/52,Nacional-SP,2-3,XV de Jaú
C,28/12/52,São Paulo,2-2,Palmeiras
C,28/12/52,Guarani,0-2,Santos
C,28/12/52,Portuguesa Santista,1-1,Jabaquara
C,28/12/52,XV de Piracicaba,2-1,Corinthians
C,31/12/52,Corinthians,2-1,Ypiranga-SP
C,31/12/52,Ponte Preta,2-0,XV de Jaú
C,03/01/53,Comercial Paulistano,2-1,Guarani
C,04/01/53,Nacional-SP,1-2,Juventus-SP
C,04/01/53,XV de Jaú,2-0,Ypiranga-SP
C,04/01/53,Corinthians,4-1,Santos
C,04/01/53,Palmeiras,0-3,Portuguesa
C,04/01/53,XV de Piracicaba,1-1,Radium
C,04/01/53,Jabaquara,0-2,São Paulo
C,04/01/53,Ponte Preta,3-2,Portuguesa Santista
C,07/01/53,São Paulo,2-0,Radium
C,07/01/53,XV de Jaú,3-1,Juventus-SP
C,07/01/53,Portuguesa Santista,1-2,Comercial Paulistano
C,08/01/53,Palmeiras,4-3,Ponte Preta
C,10/01/53,Comercial Paulistano,1-3,Ypiranga-SP
C,10/01/53,São Paulo,4-0,Guarani
C,11/01/53,Ponte Preta,5-0,Nacional-SP
C,11/01/53,XV de Jaú,1-2,Palmeiras
C,11/01/53,Portuguesa,1-2,Corinthians
C,11/01/53,XV de Piracicaba,5-2,Portuguesa Santista
C,11/01/53,Juventus-SP,2-0,Jabaquara
C,11/01/53,Santos,4-0,Radium
C,14/01/53,Radium,3-2,Guarani
C,14/01/53,Portuguesa,2-1,Ypiranga-SP
C,15/01/53,São Paulo,1-0,Santos
C,17/01/53,Comercial Paulistano,2-1,XV de Jaú
C,18/01/53,Guarani,1-1,Portuguesa
C,18/01/53,Radium,4-1,Juventus-SP
C,18/01/53,Ypiranga-SP,3-0,Jabaquara
C,18/01/53,Nacional-SP,1-1,São Paulo
C,18/01/53,Santos,4-2,Portuguesa Santista
C,18/01/53,Palmeiras,4-6,Corinthians
C,18/01/53,XV de Piracicaba,4-2,Ponte Preta
C,21/01/53,Palmeiras,4-0,XV de Piracicaba
C,21/01/53,Portuguesa Santista,2-1,Nacional-SP
C,22/01/53,Corinthians,2-0,Jabaquara
C,22/01/53,Santos,2-2,Juventus-SP
C,25/01/53,Jabaquara,1-1,Santos
C,25/01/53,Portuguesa,1-0,São Paulo
C,25/01/53,Ypiranga-SP,2-1,XV de Piracicaba
C,25/01/53,Juventus-SP,3-1,Portuguesa Santista
C,25/01/53,Radium,3-2,Palmeiras
C,25/01/53,Guarani,2-2,Ponte Preta
C,25/01/53,Nacional-SP,1-0,Comercial Paulistano
C,25/01/53,XV de Jaú,3-1,Corinthians
C,28/01/53,Jabaquara,1-2,Comercial Paulistano
C,28/01/53,Nacional-SP,3-4,Portuguesa
C,29/01/53,Palmeiras,3-1,Portuguesa Santista
C,31/01/53,Juventus-SP,3-0,XV de Piracicaba
C,31/01/53,Portuguesa,1-4,Ponte Preta
C,01/02/53,Comercial Paulistano,3-5,Palmeiras
C,01/02/53,Portuguesa Santista,3-0,Radium
C,01/02/53,Corinthians,3-2,São Paulo
C,01/02/53,XV de Jaú,3-1,Santos
C,01/02/53,Guarani,2-0,Jabaquara
C,01/02/53,Ypiranga-SP,3-1,Nacional-SP
