Rodada,Data,Time da Casa,Placar,Time Visitante
1,24/01/99,Ituano,0-1,Inter de Limeira
2,24/01/99,Mogi Mirim,1-1,Matonense
2,24/01/99,Portuguesa Santista,1-3,Araçatuba
1,24/01/99,Portuguesa,2-0,São José
2,24/01/99,União São João,2-1,Guarani
1,24/01/99,Rio Branco-SP,1-2,União Barbarense
1,27/01/99,São José,0-0,Ituano
2,27/01/99,Guarani,1-0,Mogi Mirim
1,27/01/99,União Barbarense,0-1,Portuguesa
2,27/01/99,Matonense,2-1,Portuguesa Santista
1,27/01/99,Inter de Limeira,1-2,Rio Branco-SP
2,27/01/99,Araçatuba,2-2,União São João
2,30/01/99,Guarani,1-1,Araçatuba
1,31/01/99,União Barbarense,1-0,Inter de Limeira
2,31/01/99,Portuguesa Santista,2-3,Mogi Mirim
2,31/01/99,União São João,2-3,Matonense
1,31/01/99,Ituano,1-3,Portuguesa
1,31/01/99,Rio Branco-SP,2-1,São José
2,03/02/99,Matonense,4-3,Araçatuba
1,03/02/99,Portuguesa,3-2,Rio Branco-SP
1,03/02/99,Ituano,1-1,União Barbarense
2,03/02/99,Mogi Mirim,2-2,União São João
1,03/02/99,São José,1-1,Inter de Limeira
2,03/02/99,Portuguesa Santista,0-5,Guarani
1,06/02/99,Inter de Limeira,0-3,Portuguesa
1,07/02/99,Rio Branco-SP,3-0,Ituano
2,07/02/99,Araçatuba,3-2,Mogi Mirim
2,07/02/99,Guarani,2-0,Matonense
2,07/02/99,União São João,1-3,Portuguesa Santista
1,07/02/99,União Barbarense,4-0,São José
1,10/02/99,Inter de Limeira,3-2,Ituano
2,10/02/99,Matonense,2-3,Mogi Mirim
1,10/02/99,São José,1-0,Portuguesa
2,10/02/99,Araçatuba,1-2,Portuguesa Santista
1,10/02/99,União Barbarense,3-2,Rio Branco-SP
2,10/02/99,Guarani,2-1,União São João
1,13/02/99,Rio Branco-SP,3-0,Inter de Limeira
2,13/02/99,Portuguesa Santista,2-1,Matonense
2,13/02/99,União São João,3-0,Araçatuba
1,13/02/99,Ituano,0-1,São José
2,13/02/99,Mogi Mirim,3-3,Guarani
1,13/02/99,Portuguesa,2-2,União Barbarense
1,20/02/99,São José,1-1,Rio Branco-SP
2,21/02/99,Mogi Mirim,1-0,Portuguesa Santista
1,21/02/99,Portuguesa,3-2,Ituano
2,21/02/99,Araçatuba,1-1,Guarani
1,21/02/99,Inter de Limeira,2-1,União Barbarense
2,21/02/99,Matonense,5-4,União São João
1,24/02/99,União Barbarense,5-0,Ituano
2,24/02/99,União São João,0-3,Mogi Mirim
2,24/02/99,Araçatuba,4-1,Matonense
1,24/02/99,Rio Branco-SP,1-0,Portuguesa
1,24/02/99,Inter de Limeira,1-1,São José
2,25/02/99,Guarani,2-2,Portuguesa Santista
1,27/02/99,Ituano,2-1,Rio Branco-SP
1,28/02/99,Portuguesa,3-1,Inter de Limeira
2,28/02/99,Mogi Mirim,2-0,Araçatuba
2,28/02/99,Matonense,2-1,Guarani
1,28/02/99,São José,1-1,União Barbarense
2,28/02/99,Portuguesa Santista,3-0,União São João
4,06/03/99,Matonense,2-4,Corinthians
4,06/03/99,São Paulo,2-2,Guarani
4,07/03/99,Inter de Limeira,3-1,Mogi Mirim
4,07/03/99,Portuguesa,3-1,Portuguesa Santista
4,07/03/99,Palmeiras,1-1,Santos
4,07/03/99,Rio Branco-SP,3-1,União Barbarense
4,13/03/99,Guarani,1-2,Inter de Limeira
4,13/03/99,Santos,1-1,Matonense
4,13/03/99,União Barbarense,0-1,Palmeiras
4,13/03/99,Mogi Mirim,0-1,Portuguesa
4,13/03/99,Portuguesa Santista,2-2,Rio Branco-SP
4,13/03/99,Corinthians,0-3,São Paulo
4,20/03/99,Portuguesa,1-2,Santos
4,21/03/99,União Barbarense,1-1,Inter de Limeira
4,21/03/99,Mogi Mirim,2-4,Matonense
4,21/03/99,São Paulo,5-1,Portuguesa Santista
4,21/03/99,Corinthians,3-0,Rio Branco-SP
4,21/03/99,Palmeiras,2-1,Guarani
4,21/03/99,Santos,1-2,São Paulo
4,24/03/99,Rio Branco-SP,7-1,Mogi Mirim
4,24/03/99,Guarani,2-3,Portuguesa
4,24/03/99,Matonense,3-1,União Barbarense
4,25/03/99,Portuguesa Santista,1-4,Palmeiras
4,27/03/99,São Paulo,4-0,Mogi Mirim
4,27/03/99,Rio Branco-SP,1-2,Santos
4,28/03/99,Inter de Limeira,1-0,Portuguesa Santista
4,28/03/99,Palmeiras,3-1,Corinthians
4,28/03/99,Matonense,4-0,Guarani
4,28/03/99,Portuguesa,1-5,União Barbarense
4,30/03/99,Inter de Limeira,0-2,Corinthians
4,03/04/99,Santos,6-2,Inter de Limeira
4,03/04/99,Mogi Mirim,0-0,Palmeiras
4,04/04/99,Portuguesa Santista,0-3,Matonense
4,04/04/99,Corinthians,2-4,Portuguesa
4,04/04/99,Guarani,3-2,Rio Branco-SP
4,04/04/99,União Barbarense,1-2,São Paulo
3,10/04/99,Matonense,0-4,São Paulo
4,11/04/99,Mogi Mirim,2-1,Guarani
3,11/04/99,Inter de Limeira,1-1,Portuguesa
4,11/04/99,Santos,5-1,Portuguesa Santista
4,11/04/99,Palmeiras,2-1,Rio Branco-SP
4,11/04/99,Corinthians,1-3,União Barbarense
4,17/04/99,União Barbarense,2-0,Santos
3,18/04/99,Rio Branco-SP,5-3,Inter de Limeira
4,18/04/99,Portuguesa Santista,1-1,Mogi Mirim
3,18/04/99,Portuguesa,2-1,Matonense
4,18/04/99,São Paulo,4-4,Palmeiras
4,18/04/99,Guarani,1-1,Corinthians
4,20/04/99,Mogi Mirim,0-2,Santos
3,21/04/99,São Paulo,2-0,Portuguesa
4,21/04/99,União Barbarense,4-1,Guarani
3,21/04/99,Matonense,1-3,Rio Branco-SP
4,23/04/99,Inter de Limeira,1-1,Palmeiras
4,23/04/99,Corinthians,2-0,Portuguesa Santista
4,25/04/99,Palmeiras,0-0,Matonense
3,25/04/99,Rio Branco-SP,1-2,Portuguesa
4,25/04/99,Santos,4-2,Corinthians
3,25/04/99,Inter de Limeira,1-2,São Paulo
4,25/04/99,Portuguesa Santista,0-1,Guarani
4,25/04/99,Mogi Mirim,1-0,União Barbarense
3,01/05/99,São Paulo,3-2,Rio Branco-SP
4,01/05/99,Guarani,0-1,Santos
3,02/05/99,Matonense,4-3,Inter de Limeira
4,02/05/99,Corinthians,1-4,Mogi Mirim
4,02/05/99,Portuguesa,1-0,Palmeiras
4,02/05/99,União Barbarense,1-0,Portuguesa Santista
4,04/05/99,Portuguesa Santista,1-6,Santos
3,05/05/99,São Paulo,3-2,Matonense
3,05/05/99,Portuguesa,3-3,Inter de Limeira
4,05/05/99,Guarani,4-1,Mogi Mirim
4,07/05/99,Rio Branco-SP,2-3,Palmeiras
4,07/05/99,União Barbarense,1-3,Corinthians
3,09/05/99,Matonense,0-2,Portuguesa
4,09/05/99,Mogi Mirim,2-1,Portuguesa Santista
3,09/05/99,Inter de Limeira,3-2,Rio Branco-SP
4,09/05/99,Palmeiras,1-5,São Paulo
4,09/05/99,Corinthians,2-1,Guarani
4,09/05/99,Santos,2-2,União Barbarense
4,15/05/99,Portuguesa Santista,0-2,Corinthians
4,16/05/99,Palmeiras,4-1,Inter de Limeira
4,16/05/99,Santos,1-1,Mogi Mirim
3,16/05/99,Rio Branco-SP,3-0,Matonense
3,16/05/99,Portuguesa,1-1,São Paulo
4,16/05/99,Guarani,3-4,União Barbarense
3,22/05/99,São Paulo,3-0,Inter de Limeira
4,23/05/99,União Barbarense,2-2,Mogi Mirim
4,23/05/99,Matonense,0-2,Palmeiras
4,23/05/99,Guarani,0-0,Portuguesa Santista
3,23/05/99,Portuguesa,1-0,Rio Branco-SP
4,23/05/99,Corinthians,5-1,Santos
4,29/05/99,Mogi Mirim,0-0,Corinthians
3,30/05/99,Rio Branco-SP,2-1,São Paulo
4,30/05/99,Santos,2-0,Guarani
4,30/05/99,Portuguesa Santista,2-1,União Barbarense
4,30/05/99,Palmeiras,4-3,Portuguesa
3,30/05/99,Inter de Limeira,2-0,Matonense
SF,04/06/99,Palmeiras,1-2,Santos
SF,05/06/99,Corinthians,4-0,São Paulo
SF,08/06/99,Santos,1-2,Palmeiras
SF,09/06/99,São Paulo,1-1,Corinthians
F,13/06/99,Corinthians,3-0,Palmeiras
F,20/06/99,Palmeiras,2-2,Corinthians
