Rodada,Data,Time da Casa,Placar,Time Visitante
1F,15/03/87,Portuguesa,1-0,Ferroviária
1F,15/03/87,Juventus-SP,0-1,São Bento
1F,15/03/87,Ponte Preta,0-0,Bandeirante
1F,15/03/87,América-SP,1-1,Inter de Limeira
1F,15/03/87,Botafogo-SP,2-1,Mogi Mirim
1F,15/03/87,XV de Piracicaba,1-3,Guarani
1F,15/03/87,Santo André,1-0,Santos
1F,15/03/87,Noroeste,1-0,XV de Jaú
1F,18/03/87,Palmeiras,3-1,Noroeste
1F,18/03/87,Guarani,0-0,Portuguesa
1F,18/03/87,São Bento,0-1,XV de Piracicaba
1F,18/03/87,Inter de Limeira,1-0,Botafogo-SP
1F,18/03/87,Mogi Mirim,3-1,América-SP
1F,22/03/87,São Paulo,2-1,Santo André
1F,22/03/87,Corinthians,1-3,Portuguesa
1F,22/03/87,Santos,0-0,América-SP
1F,22/03/87,Guarani,0-1,Botafogo-SP
1F,22/03/87,Novorizontino,0-1,Inter de Limeira
1F,22/03/87,XV de Jaú,0-0,Juventus-SP
1F,22/03/87,Ferroviária,0-0,Ponte Preta
1F,22/03/87,São Bento,3-1,Noroeste
1F,22/03/87,Mogi Mirim,2-0,XV de Piracicaba
1F,22/03/87,Bandeirante,1-1,Palmeiras
1F,25/03/87,Juventus-SP,2-2,Portuguesa
1F,25/03/87,Santos,2-1,Mogi Mirim
1F,25/03/87,Ponte Preta,1-1,Inter de Limeira
1F,25/03/87,XV de Jaú,0-0,Palmeiras
1F,25/03/87,Ferroviária,1-0,Santo André
1F,25/03/87,XV de Piracicaba,0-0,Novorizontino
1F,28/03/87,Portuguesa,1-2,Ponte Preta
1F,29/03/87,Palmeiras,2-2,Santos
1F,29/03/87,América-SP,2-1,Bandeirante
1F,29/03/87,Botafogo-SP,1-1,Corinthians
1F,29/03/87,Novorizontino,0-0,São Bento
1F,29/03/87,XV de Piracicaba,1-1,Ferroviária
1F,29/03/87,Inter de Limeira,1-0,Juventus-SP
1F,29/03/87,Santo André,1-1,XV de Jaú
1F,29/03/87,Mogi Mirim,2-2,São Paulo
1F,29/03/87,Noroeste,1-0,Guarani
1F,01/04/87,São Paulo,3-0,Inter de Limeira
1F,01/04/87,Corinthians,2-0,Novorizontino
1F,01/04/87,Ponte Preta,0-0,XV de Piracicaba
1F,01/04/87,Botafogo-SP,2-0,XV de Jaú
1F,01/04/87,Santo André,2-0,Juventus-SP
1F,01/04/87,Noroeste,0-1,Ferroviária
1F,02/04/87,Palmeiras,1-2,Guarani
1F,04/04/87,Juventus-SP,2-3,Botafogo-SP
1F,05/04/87,São Paulo,2-2,Portuguesa
1F,05/04/87,Guarani,0-0,América-SP
1F,05/04/87,XV de Jaú,1-1,Novorizontino
1F,05/04/87,Ferroviária,0-0,Corinthians
1F,05/04/87,XV de Piracicaba,0-0,Noroeste
1F,05/04/87,São Bento,1-0,Palmeiras
1F,05/04/87,Inter de Limeira,2-2,Santos
1F,05/04/87,Mogi Mirim,0-0,Ponte Preta
1F,05/04/87,Bandeirante,1-0,Santo André
1F,07/04/87,São Paulo,3-2,XV de Jaú
1F,08/04/87,Palmeiras,1-0,XV de Piracicaba
1F,08/04/87,Juventus-SP,2-0,Corinthians
1F,08/04/87,Santos,1-1,Botafogo-SP
1F,08/04/87,Ponte Preta,1-0,Santo André
1F,08/04/87,São Bento,1-1,Portuguesa
1F,08/04/87,Mogi Mirim,1-1,Bandeirante
1F,08/04/87,Novorizontino,2-2,Ferroviária
1F,11/04/87,Portuguesa,1-1,Mogi Mirim
1F,11/04/87,São Paulo,1-1,Novorizontino
1F,12/04/87,Corinthians,0-2,Palmeiras
1F,12/04/87,Ponte Preta,0-1,Santos
1F,12/04/87,América-SP,0-0,XV de Piracicaba
1F,12/04/87,Botafogo-SP,1-0,São Bento
1F,12/04/87,Santo André,1-0,Guarani
1F,12/04/87,Bandeirante,0-1,Inter de Limeira
