Rodada,Data,Time da Casa,Placar,Time Visitante
A,14/01/07,Goiás,2-2,Goiânia
A,14/01/07,Anapolina,0-1,Vila Nova
A,14/01/07,Atlético Goianiense,2-3,CRAC
A,14/01/07,Trindade,2-2,Canedense
A,14/01/07,Mineiros,2-0,Jataiense
A,17/01/07,Itumbiara,1-0,Rioverdense
A,21/01/07,Goiânia,1-1,Trindade
A,21/01/07,Canedense,1-3,Goiás
A,21/01/07,Vila Nova,1-1,Atlético Goianiense
A,21/01/07,CRAC,1-1,Anapolina
A,21/01/07,Rioverdense,1-2,Mineiros
A,21/01/07,Jataiense,1-2,Itumbiara
A,24/01/07,Trindade,2-2,CRAC
A,24/01/07,Vila Nova,2-0,Rioverdense
A,24/01/07,Mineiros,1-1,Atlético Goianiense
A,24/01/07,Canedense,2-1,Anapolina
A,25/01/07,Jataiense,0-0,Goiânia
A,25/01/07,Goiás,1-2,Itumbiara
A,27/01/07,Atlético Goianiense,4-1,Canedense
A,28/01/07,Vila Nova,0-3,Goiás
A,28/01/07,Anapolina,0-3,Mineiros
A,28/01/07,Rioverdense,1-2,Goiânia
A,28/01/07,Itumbiara,3-1,Trindade
A,28/01/07,CRAC,2-0,Jataiense
A,31/01/07,Goiânia,1-2,Anapolina
A,31/01/07,CRAC,1-1,Goiás
A,31/01/07,Mineiros,3-2,Trindade
A,31/01/07,Canedense,2-2,Rioverdense
A,31/01/07,Itumbiara,2-4,Atlético Goianiense
A,01/02/07,Vila Nova,3-0,Jataiense
A,03/02/07,Goiás,1-0,Mineiros
A,04/02/07,Atlético Goianiense,3-0,Goiânia
A,04/02/07,Trindade,1-0,Vila Nova
A,04/02/07,Anapolina,3-1,Itumbiara
A,04/02/07,Rioverdense,1-2,CRAC
A,04/02/07,Jataiense,1-1,Canedense
A,07/02/07,Goiânia,0-0,Goiás
A,07/02/07,Rioverdense,1-2,Itumbiara
A,07/02/07,Canedense,1-1,Trindade
A,07/02/07,Jataiense,2-1,Mineiros
A,08/02/07,Vila Nova,1-1,Anapolina
A,10/02/07,Goiás,4-2,Canedense
A,11/02/07,Atlético Goianiense,3-3,Vila Nova
A,11/02/07,Anapolina,1-1,CRAC
A,11/02/07,Mineiros,3-1,Rioverdense
A,11/02/07,Itumbiara,2-1,Jataiense
A,17/02/07,Itumbiara,2-1,Goiás
A,17/02/07,Rioverdense,0-6,Vila Nova
A,17/02/07,Atlético Goianiense,6-2,Mineiros
A,17/02/07,Goiânia,1-3,Jataiense
A,17/02/07,Anapolina,1-1,Canedense
A,17/02/07,CRAC,3-1,Trindade
A,24/02/07,Goiânia,0-2,Rioverdense
A,25/02/07,Canedense,0-4,Atlético Goianiense
A,25/02/07,Goiás,0-3,Vila Nova
A,25/02/07,Mineiros,5-1,Anapolina
A,25/02/07,Trindade,0-1,Itumbiara
A,25/02/07,Jataiense,2-2,CRAC
A,28/02/07,Trindade,1-1,Goiânia
A,28/02/07,CRAC,1-2,Atlético Goianiense
A,04/03/07,Atlético Goianiense,1-0,Itumbiara
A,04/03/07,Anapolina,2-2,Goiânia
A,04/03/07,Goiás,2-0,CRAC
A,04/03/07,Trindade,2-1,Mineiros
A,04/03/07,Rioverdense,1-0,Canedense
A,04/03/07,Jataiense,0-1,Vila Nova
A,07/03/07,Mineiros,2-0,Goiás
A,07/03/07,Goiânia,1-1,Atlético Goianiense
A,07/03/07,Itumbiara,2-0,Anapolina
A,07/03/07,CRAC,2-1,Rioverdense
A,07/03/07,Canedense,2-1,Jataiense
A,07/03/07,Vila Nova,3-1,Trindade
A,10/03/07,Goiânia,0-1,CRAC
A,11/03/07,Rioverdense,3-0,Anapolina
A,11/03/07,Goiás,0-1,Trindade
A,11/03/07,Atlético Goianiense,3-0,Jataiense
A,11/03/07,Vila Nova,1-0,Canedense
A,11/03/07,Mineiros,0-0,Itumbiara
A,18/03/07,Trindade,2-0,Rioverdense
A,18/03/07,Anapolina,0-3,Atlético Goianiense
A,18/03/07,Jataiense,2-4,Goiás
A,18/03/07,Vila Nova,5-3,Goiânia
A,18/03/07,Canedense,5-3,Mineiros
A,18/03/07,CRAC,2-0,Itumbiara
A,25/03/07,Atlético Goianiense,2-0,Trindade
A,25/03/07,Anapolina,2-1,Jataiense
A,25/03/07,Goiás,6-0,Rioverdense
A,25/03/07,CRAC,2-3,Canedense
A,25/03/07,Mineiros,1-2,Vila Nova
A,25/03/07,Itumbiara,3-1,Goiânia
A,01/04/07,Goiás,2-0,Anapolina
A,01/04/07,Rioverdense,1-0,Atlético Goianiense
A,01/04/07,Trindade,2-3,Jataiense
A,01/04/07,CRAC,3-2,Vila Nova
A,01/04/07,Itumbiara,1-1,Canedense
A,01/04/07,Goiânia,2-1,Mineiros
A,05/04/07,Anapolina,2-0,Trindade
A,05/04/07,Atlético Goianiense,0-3,Goiás
A,05/04/07,Jataiense,4-0,Rioverdense
A,05/04/07,Vila Nova,4-1,Itumbiara
A,05/04/07,Mineiros,2-3,CRAC
A,05/04/07,Canedense,3-1,Goiânia
SF,15/04/07,Itumbiara,1-3,Atlético Goianiense
SF,15/04/07,Goiás,2-1,Vila Nova
F,20/04/07,Goiás,2-2,Atlético Goianiense
SF,21/04/07,Atlético Goianiense,2-3,Itumbiara
SF,22/04/07,Vila Nova,1-1,Goiás
F,06/05/07,Atlético Goianiense,2-1,Goiás
