Rodada,Data,Time da Casa,Placar,Time Visitante
B,15/01/05,Goiânia,0-1,CRAC
B,16/01/05,Anápolis,2-1,Anapolina
B,16/01/05,Mineiros,1-1,Jataiense
B,16/01/05,Aparecidense,1-1,Grémio Inhumense
B,16/01/05,Itumbiara,2-2,Goiatuba EC
B,16/01/05,Goiás,0-1,Vila Nova
B,19/01/05,Grémio Inhumense,2-0,Anápolis
B,19/01/05,CRAC,0-1,Itumbiara
B,19/01/05,Goiatuba EC,2-0,Goiânia
B,19/01/05,Jataiense,0-3,Goiás
B,19/01/05,Anapolina,5-2,Aparecidense
B,20/01/05,Vila Nova,2-0,Mineiros
B,22/01/05,Goiás,3-2,Anapolina
B,23/01/05,Anápolis,1-0,Goiânia
B,23/01/05,Goiatuba EC,1-2,Grémio Inhumense
B,23/01/05,CRAC,1-1,Jataiense
B,23/01/05,Aparecidense,1-0,Vila Nova
B,23/01/05,Mineiros,3-1,Itumbiara
B,26/01/05,Vila Nova,2-0,Goiatuba EC
B,26/01/05,Anapolina,3-2,Mineiros
B,26/01/05,Itumbiara,2-0,Anápolis
B,26/01/05,Grémio Inhumense,1-3,CRAC
B,26/01/05,Jataiense,1-0,Aparecidense
B,27/01/05,Goiânia,2-4,Goiás
B,30/01/05,Itumbiara,1-3,Goiás
B,30/01/05,Anapolina,2-0,Goiatuba EC
B,30/01/05,Grémio Inhumense,1-1,Mineiros
B,30/01/05,Jataiense,1-0,Anápolis
B,30/01/05,Vila Nova,1-0,CRAC
B,30/01/05,Goiânia,0-2,Aparecidense
B,02/02/05,Mineiros,1-0,Goiânia
B,02/02/05,Goiás,4-2,Grémio Inhumense
B,02/02/05,CRAC,0-0,Anapolina
B,02/02/05,Aparecidense,2-1,Itumbiara
B,02/02/05,Goiatuba EC,2-2,Jataiense
B,05/02/05,Anapolina,0-0,CRAC
B,05/02/05,Itumbiara,0-0,Aparecidense
B,05/02/05,Jataiense,1-1,Goiatuba EC
B,05/02/05,Goiânia,1-0,Mineiros
B,05/02/05,Grémio Inhumense,2-4,Goiás
B,06/02/05,Vila Nova,2-1,Anápolis
B,09/02/05,Goiás,0-0,Itumbiara
B,09/02/05,Aparecidense,0-2,Goiânia
B,10/02/05,Goiatuba EC,1-2,Anapolina
B,10/02/05,Mineiros,3-1,Grémio Inhumense
B,10/02/05,Anápolis,2-1,Jataiense
B,10/02/05,CRAC,1-1,Vila Nova
B,12/02/05,Goiás,2-2,Goiânia
B,13/02/05,Goiatuba EC,3-2,Vila Nova
B,13/02/05,Aparecidense,3-0,Jataiense
B,13/02/05,CRAC,3-1,Grémio Inhumense
B,13/02/05,Mineiros,1-1,Anapolina
B,13/02/05,Anápolis,2-1,Itumbiara
B,20/02/05,Anapolina,1-6,Goiás
B,20/02/05,Vila Nova,2-2,Aparecidense
B,20/02/05,Goiânia,1-2,Anápolis
B,20/02/05,Itumbiara,0-2,Mineiros
B,20/02/05,Jataiense,2-2,CRAC
B,20/02/05,Grémio Inhumense,1-0,Goiatuba EC
B,23/02/05,Mineiros,2-1,Vila Nova
B,23/02/05,Anápolis,1-2,Grémio Inhumense
B,23/02/05,Goiânia,2-3,Goiatuba EC
B,23/02/05,Aparecidense,1-0,Anapolina
B,23/02/05,Goiás,1-1,Jataiense
B,23/02/05,Itumbiara,1-0,CRAC
B,26/02/05,CRAC,1-1,Goiânia
B,27/02/05,Jataiense,2-1,Mineiros
B,27/02/05,Grémio Inhumense,2-2,Aparecidense
B,27/02/05,Goiatuba EC,2-1,Itumbiara
B,27/02/05,Anapolina,2-2,Anápolis
B,27/02/05,Vila Nova,1-0,Goiás
B,02/03/05,Anápolis,1-4,Vila Nova
B,05/03/05,Jataiense,1-0,Vila Nova
A,06/03/05,CRAC,2-1,Goiás
A,06/03/05,Aparecidense,3-2,Mineiros
A,06/03/05,Goiatuba EC,2-1,Anápolis
B,06/03/05,Grémio Inhumense,3-1,Goiânia
B,06/03/05,Itumbiara,4-2,Anapolina
B,13/03/05,Vila Nova,1-0,Anapolina
A,13/03/05,Mineiros,2-1,CRAC
A,13/03/05,Anápolis,1-2,Aparecidense
B,13/03/05,Goiânia,3-1,Itumbiara
B,13/03/05,Jataiense,2-1,Grémio Inhumense
A,13/03/05,Goiás,5-1,Goiatuba EC
B,16/03/05,Grémio Inhumense,3-2,Itumbiara
A,16/03/05,Goiás,2-2,Mineiros
A,16/03/05,Goiatuba EC,1-0,Aparecidense
B,16/03/05,Vila Nova,1-1,Goiânia
B,16/03/05,Anapolina,3-1,Jataiense
A,16/03/05,CRAC,4-1,Anápolis
B,19/03/05,Grémio Inhumense,4-2,Vila Nova
A,20/03/05,Aparecidense,1-1,Goiás
A,20/03/05,Goiatuba EC,1-0,CRAC
A,20/03/05,Anápolis,1-1,Mineiros
B,20/03/05,Itumbiara,3-0,Jataiense
B,20/03/05,Goiânia,1-4,Anapolina
B,23/03/05,Anapolina,2-2,Grémio Inhumense
A,23/03/05,Goiás,2-1,Anápolis
A,23/03/05,CRAC,3-1,Aparecidense
A,23/03/05,Mineiros,3-1,Goiatuba EC
B,23/03/05,Vila Nova,5-3,Itumbiara
B,23/03/05,Jataiense,1-2,Goiânia
SF,29/03/05,Mineiros,1-1,Vila Nova
SF,31/03/05,Grémio Inhumense,1-1,Goiás
SF,02/04/05,Vila Nova,1-0,Mineiros
SF,03/04/05,Goiás,2-1,Grémio Inhumense
F,10/04/05,Vila Nova,1-1,Goiás
F,17/04/05,Goiás,0-0(1-3 Pen.),Vila Nova
