Rodada,Data,Time da Casa,Placar,Time Visitante
B,28/01/17,Atlético Goianiense,0-1,Vila Nova
B,29/01/17,Anápolis,0-0,Itumbiara
B,29/01/17,Aparecidense,2-2,Goiás
B,29/01/17,Goianésia,1-1,Iporá
B,29/01/17,Rio Verde-GO,2-2,CRAC
B,01/02/17,Iporá,0-1,Atlético Goianiense
B,01/02/17,CRAC,1-1,Goianésia
B,01/02/17,Goiás,2-0,Rio Verde-GO
B,01/02/17,Itumbiara,1-1,Aparecidense
B,02/02/17,Vila Nova,3-0,Anápolis
B,05/02/17,Iporá,1-0,Aparecidense
B,05/02/17,CRAC,1-1,Anápolis
B,05/02/17,Goiás,1-0,Atlético Goianiense
B,05/02/17,Itumbiara,0-0,Rio Verde-GO
B,06/02/17,Vila Nova,0-0,Goianésia
B,08/02/17,Anápolis,1-1,Goiás
B,08/02/17,Atlético Goianiense,1-0,CRAC
B,08/02/17,Rio Verde-GO,1-1,Iporá
B,09/02/17,Aparecidense,1-2,Vila Nova
B,09/02/17,Goianésia,3-2,Itumbiara
B,12/02/17,Anápolis,1-1,Iporá
B,12/02/17,Aparecidense,3-1,CRAC
B,12/02/17,Goianésia,0-2,Goiás
B,12/02/17,Rio Verde-GO,3-3,Vila Nova
B,13/02/17,Atlético Goianiense,3-3,Itumbiara
B,19/02/17,Iporá,1-1,Goianésia
B,19/02/17,CRAC,0-0,Rio Verde-GO
B,19/02/17,Itumbiara,0-0,Anápolis
B,19/02/17,Vila Nova,0-1,Atlético Goianiense
B,20/02/17,Goiás,1-2,Aparecidense
B,23/02/17,Atlético Goianiense,0-0,Iporá
B,25/02/17,Anápolis,0-1,Vila Nova
B,25/02/17,Goianésia,1-1,CRAC
B,25/02/17,Rio Verde-GO,2-1,Goiás
B,25/02/17,Aparecidense,2-0,Itumbiara
B,04/03/17,Goiás,4-2,Goianésia
B,05/03/17,Iporá,0-2,Anápolis
B,05/03/17,CRAC,0-1,Aparecidense
B,05/03/17,Itumbiara,0-3,Atlético Goianiense
B,05/03/17,Vila Nova,2-1,Rio Verde-GO
B,11/03/17,Atlético Goianiense,1-2,Goiás
B,12/03/17,Anápolis,0-3,CRAC
B,12/03/17,Aparecidense,1-0,Iporá
B,12/03/17,Goianésia,5-1,Vila Nova
B,12/03/17,Rio Verde-GO,1-3,Itumbiara
B,18/03/17,Vila Nova,0-1,Aparecidense
B,19/03/17,Iporá,2-1,Rio Verde-GO
B,19/03/17,CRAC,0-3,Atlético Goianiense
B,19/03/17,Goiás,1-1,Anápolis
B,19/03/17,Itumbiara,0-0,Goianésia
A,22/03/17,Iporá,0-1,Vila Nova
A,22/03/17,Goiás,3-2,CRAC
B,22/03/17,Anápolis,1-0,Goianésia
B,22/03/17,Aparecidense,2-1,Rio Verde-GO
B,25/03/17,Rio Verde-GO,2-1,Atlético Goianiense
A,26/03/17,Vila Nova,0-0,Goiás
B,26/03/17,Goianésia,0-0,Aparecidense
A,26/03/17,Itumbiara,1-1,Iporá
B,29/03/17,Rio Verde-GO,1-1,Anápolis
B,29/03/17,Atlético Goianiense,1-1,Aparecidense
A,29/03/17,CRAC,0-3,Itumbiara
A,29/03/17,Goiás,1-2,Iporá
A,02/04/17,Iporá,1-0,CRAC
B,02/04/17,Goianésia,0-1,Rio Verde-GO
A,02/04/17,Vila Nova,2-3,Itumbiara
B,02/04/17,Anápolis,1-1,Atlético Goianiense
A,09/04/17,CRAC,0-0,Vila Nova
A,09/04/17,Itumbiara,2-2,Goiás
B,09/04/17,Aparecidense,1-2,Anápolis
B,09/04/17,Atlético Goianiense,4-2,Goianésia
SF,16/04/17,Atlético Goianiense,1-2,Goiás
SF,17/04/17,Vila Nova,2-1,Aparecidense
SF,23/04/17,Goiás,0-0,Atlético Goianiense
SF,24/04/17,Aparecidense,2-2,Vila Nova
F,30/04/17,Vila Nova,0-3,Goiás
F,07/05/17,Goiás,1-0,Vila Nova
