Rodada,Data,Time da Casa,Placar,Time Visitante
1F,15/01/25,Goiatuba EC,2-1,Goiás
1F,15/01/25,Vila Nova,1-0,Aparecidense
1F,15/01/25,Goianésia,0-1,Inhumas
1F,15/01/25,CRAC,1-1,Anápolis
1F,16/01/25,Atlético Goianiense,0-0,Jataiense
1F,16/01/25,ABECAT Ouvidorense,1-0,Goiânia
1F,18/01/25,Goiás,0-0,CRAC
1F,18/01/25,Inhumas,2-1,Goiatuba EC
1F,19/01/25,Jataiense,3-0,Goianésia
1F,19/01/25,Anápolis,0-0,Vila Nova
1F,19/01/25,Goiânia,0-2,Atlético Goianiense
1F,19/01/25,Aparecidense,1-0,ABECAT Ouvidorense
1F,22/01/25,CRAC,2-2,Atlético Goianiense
1F,22/01/25,Goiás,3-0,Goiânia
1F,22/01/25,Aparecidense,3-0,Jataiense
1F,22/01/25,Inhumas,1-0,ABECAT Ouvidorense
1F,22/01/25,Goiatuba EC,0-1,Anápolis
1F,23/01/25,Vila Nova,1-0,Goianésia
1F,25/01/25,Goiânia,1-1,Aparecidense
1F,25/01/25,Anápolis,0-1,Goiás
1F,25/01/25,Jataiense,2-0,Inhumas
1F,26/01/25,Goianésia,2-2,Goiatuba EC
1F,26/01/25,ABECAT Ouvidorense,2-0,CRAC
1F,26/01/25,Atlético Goianiense,1-3,Vila Nova
1F,28/01/25,Goiás,1-0,Jataiense
1F,29/01/25,Atlético Goianiense,0-0,Goianésia
1F,29/01/25,Vila Nova,0-0,CRAC
1F,29/01/25,Aparecidense,1-1,Inhumas
1F,29/01/25,Anápolis,4-1,Goiânia
1F,29/01/25,Goiatuba EC,0-1,ABECAT Ouvidorense
1F,01/02/25,Goiânia,1-0,Jataiense
1F,01/02/25,CRAC,0-0,Goiatuba EC
1F,01/02/25,Inhumas,0-4,Atlético Goianiense
1F,02/02/25,Goianésia,1-1,Aparecidense
1F,02/02/25,ABECAT Ouvidorense,0-2,Anápolis
1F,02/02/25,Vila Nova,1-0,Goiás
1F,04/02/25,Atlético Goianiense,0-0,Goiatuba EC
1F,05/02/25,Jataiense,1-2,Anápolis
1F,05/02/25,Goiânia,3-1,Vila Nova
1F,05/02/25,Goianésia,3-0,ABECAT Ouvidorense
1F,06/02/25,Aparecidense,0-1,CRAC
1F,08/02/25,ABECAT Ouvidorense,0-1,Vila Nova
1F,08/02/25,Goiatuba EC,0-3,Jataiense
1F,08/02/25,Inhumas,3-1,Goiânia
1F,09/02/25,Anápolis,1-0,Aparecidense
1F,09/02/25,Goiás,1-2,Atlético Goianiense
1F,09/02/25,CRAC,2-0,Goianésia
1F,11/02/25,Vila Nova,0-0,Goiatuba EC
1F,12/02/25,Atlético Goianiense,2-1,ABECAT Ouvidorense
1F,12/02/25,Jataiense,2-1,CRAC
1F,12/02/25,Anápolis,2-1,Inhumas
1F,13/02/25,Aparecidense,0-1,Goiás
1F,13/02/25,Goiânia,1-3,Goianésia
1F,15/02/25,ABECAT Ouvidorense,3-1,Jataiense
1F,15/02/25,Vila Nova,0-0,Inhumas
1F,16/02/25,Goiatuba EC,1-0,Aparecidense
1F,16/02/25,Atlético Goianiense,1-0,Anápolis
1F,16/02/25,Goianésia,1-1,Goiás
1F,16/02/25,CRAC,1-0,Goiânia
1F,20/02/25,Goiás,1-0,Inhumas
1F,23/02/25,Goiás,1-1,ABECAT Ouvidorense
1F,23/02/25,Goiânia,0-1,Goiatuba EC
1F,23/02/25,Aparecidense,1-0,Atlético Goianiense
1F,23/02/25,Jataiense,1-2,Vila Nova
1F,23/02/25,Anápolis,2-1,Goianésia
1F,23/02/25,Inhumas,0-2,CRAC
QF,01/03/25,ABECAT Ouvidorense,1-1,Anápolis
QF,01/03/25,Inhumas,1-1,Atlético Goianiense
QF,02/03/25,CRAC,0-0,Goiás
QF,03/03/25,Jataiense,0-1,Vila Nova
QF,04/03/25,Atlético Goianiense,2-0,Inhumas
QF,05/03/25,Goiás,1-1(3-1 Pen.),CRAC
QF,05/03/25,Anápolis,2-2(5-4 Pen.),ABECAT Ouvidorense
QF,06/03/25,Vila Nova,0-0,Jataiense
SF,08/03/25,Atlético Goianiense,2-2,Anápolis
SF,09/03/25,Goiás,0-1,Vila Nova
SF,15/03/25,Anápolis,3-2,Atlético Goianiense
SF,16/03/25,Vila Nova,0-0,Goiás
F,23/03/25,Anápolis,2-0,Vila Nova
F,30/03/25,Vila Nova,3-0,Anápolis
