Rodada,Data,Time da Casa,Placar,Time Visitante
1F,11/01/23,Inhumas,1-0,Anápolis
1F,11/01/23,Goianésia,1-3,CRAC
1F,11/01/23,Vila Nova,3-0,Goiânia
1F,12/01/23,Iporá,3-0,Morrinhos
1F,12/01/23,Grêmio Anápolis,1-4,Atlético Goianiense
1F,12/01/23,Goiás,1-0,Aparecidense
1F,14/01/23,Anápolis,1-1,Vila Nova
1F,15/01/23,Atlético Goianiense,2-1,Goiás
1F,15/01/23,Aparecidense,1-0,Goianésia
1F,15/01/23,CRAC,2-0,Iporá
1F,15/01/23,Goiânia,1-0,Grêmio Anápolis
1F,15/01/23,Morrinhos,1-1,Inhumas
1F,18/01/23,Inhumas,2-2,Goiânia
1F,18/01/23,Iporá,1-2,Atlético Goianiense
1F,18/01/23,CRAC,1-1,Vila Nova
1F,18/01/23,Grêmio Anápolis,1-2,Aparecidense
1F,18/01/23,Goianésia,2-1,Morrinhos
1F,19/01/23,Goiás,1-1,Anápolis
1F,21/01/23,Goiânia,2-1,Aparecidense
1F,22/01/23,Iporá,1-2,Goiás
1F,22/01/23,Inhumas,0-1,Goianésia
1F,22/01/23,Anápolis,2-0,CRAC
1F,22/01/23,Morrinhos,4-0,Grêmio Anápolis
1F,22/01/23,Vila Nova,2-2,Atlético Goianiense
1F,25/01/23,CRAC,3-3,Goiás
1F,25/01/23,Atlético Goianiense,1-2,Anápolis
1F,25/01/23,Goianésia,1-0,Grêmio Anápolis
1F,25/01/23,Morrinhos,4-0,Goiânia
1F,25/01/23,Aparecidense,2-0,Inhumas
1F,25/01/23,Vila Nova,3-0,Iporá
1F,28/01/23,Atlético Goianiense,3-1,Aparecidense
1F,28/01/23,Goiânia,1-1,Goianésia
1F,28/01/23,Grêmio Anápolis,5-2,Inhumas
1F,29/01/23,Goiás,1-0,Vila Nova
1F,29/01/23,Anápolis,0-0,Iporá
1F,29/01/23,CRAC,1-0,Morrinhos
1F,01/02/23,Inhumas,0-1,Goiás
1F,01/02/23,Iporá,2-1,Goianésia
1F,01/02/23,Vila Nova,0-0,Grêmio Anápolis
1F,01/02/23,Anápolis,4-0,Goiânia
1F,01/02/23,Aparecidense,2-1,Morrinhos
1F,02/02/23,Atlético Goianiense,1-0,CRAC
1F,04/02/23,Iporá,3-1,Inhumas
1F,04/02/23,Goianésia,0-2,Vila Nova
1F,05/02/23,Goiânia,4-2,Atlético Goianiense
1F,05/02/23,Aparecidense,1-0,CRAC
1F,05/02/23,Goiás,3-0,Grêmio Anápolis
1F,05/02/23,Morrinhos,1-1,Anápolis
1F,07/02/23,Vila Nova,1-0,Inhumas
1F,08/02/23,CRAC,3-0,Goiânia
1F,08/02/23,Goiás,2-0,Goianésia
1F,08/02/23,Anápolis,0-0,Aparecidense
1F,08/02/23,Atlético Goianiense,2-0,Morrinhos
1F,09/02/23,Grêmio Anápolis,1-1,Iporá
1F,11/02/23,Vila Nova,3-0,Morrinhos
1F,12/02/23,Inhumas,1-3,Atlético Goianiense
1F,12/02/23,Goiás,2-0,Goiânia
1F,12/02/23,Iporá,2-1,Aparecidense
1F,12/02/23,Grêmio Anápolis,2-2,CRAC
1F,12/02/23,Goianésia,2-0,Anápolis
1F,15/02/23,Aparecidense,0-0,Vila Nova
1F,15/02/23,Anápolis,1-1,Grêmio Anápolis
1F,15/02/23,Atlético Goianiense,3-0,Goianésia
1F,15/02/23,CRAC,2-0,Inhumas
1F,15/02/23,Goiânia,1-0,Iporá
1F,15/02/23,Morrinhos,1-3,Goiás
QF,21/02/23,Anápolis,0-0,Vila Nova
QF,25/02/23,Iporá,0-1,Atlético Goianiense
QF,25/02/23,Goiânia,3-8,Goiás
QF,26/02/23,Aparecidense,3-0,CRAC
QF,04/03/23,Vila Nova,0-1,Anápolis
QF,04/03/23,CRAC,1-0,Aparecidense
QF,05/03/23,Atlético Goianiense,7-1,Iporá
QF,05/03/23,Goiás,2-0,Goiânia
SF,11/03/23,Aparecidense,1-2,Atlético Goianiense
SF,11/03/23,Anápolis,0-1,Goiás
SF,19/03/23,Atlético Goianiense,2-0,Aparecidense
SF,20/03/23,Goiás,3-0,Anápolis
F,02/04/23,Atlético Goianiense,2-0,Goiás
F,09/04/23,Goiás,3-1(4-5 Pen.),Atlético Goianiense
