Rodada,Data,Time da Casa,Placar,Time Visitante
1,24/08/57,Birmingham City,3-1,Aston Villa
1,24/08/57,Blackpool,3-0,Leeds United
1,24/08/57,Everton,1-0,Wolverhampton
1,24/08/57,Leicester City,0-3,Manchester United
1,24/08/57,Luton Town,1-0,Bolton Wanderers
1,24/08/57,Nottingham Forest,2-1,Preston North End
1,24/08/57,Portsmouth,0-0,Burnley
1,24/08/57,Sunderland,0-1,Arsenal
1,24/08/57,Tottenham,1-1,Chelsea
1,24/08/57,West Bromwich,2-1,Newcastle
2,26/08/57,Aston Villa,2-0,Leeds United
2,26/08/57,Blackpool,1-2,Luton Town
2,27/08/57,Arsenal,2-2,West Bromwich
2,27/08/57,Burnley,2-0,Preston North End
2,28/08/57,Chelsea,2-3,Manchester City
2,28/08/57,Leicester City,4-1,Sunderland
2,28/08/57,Manchester United,3-0,Everton
2,28/08/57,Nottingham Forest,1-1,Birmingham City
2,28/08/57,Portsmouth,5-1,Tottenham
2,28/08/57,Wolverhampton,6-1,Bolton Wanderers
3,31/08/57,Arsenal,2-0,Luton Town
3,31/08/57,Aston Villa,0-1,Everton
3,31/08/57,Bolton Wanderers,3-0,Blackpool
3,31/08/57,Burnley,2-2,West Bromwich
3,31/08/57,Chelsea,5-1,Birmingham City
3,31/08/57,Leeds United,2-1,Leicester City
3,31/08/57,Manchester United,4-1,Manchester City
3,31/08/57,Newcastle,3-1,Tottenham
3,31/08/57,Preston North End,4-0,Portsmouth
3,31/08/57,Sheffield Wed.,1-2,Nottingham Forest
3,31/08/57,Wolverhampton,5-0,Sunderland
3,04/09/57,Sheffield Wed.,1-0,Newcastle
4,04/09/57,Birmingham City,0-2,Nottingham Forest
4,04/09/57,Bolton Wanderers,1-1,Wolverhampton
4,04/09/57,Everton,3-3,Manchester United
4,04/09/57,Leeds United,4-0,Aston Villa
4,04/09/57,Luton Town,2-0,Blackpool
4,04/09/57,Manchester City,5-2,Chelsea
4,04/09/57,Preston North End,2-1,Burnley
4,04/09/57,Sunderland,3-2,Leicester City
4,04/09/57,Tottenham,3-5,Portsmouth
4,04/09/57,West Bromwich,1-2,Arsenal
5,07/09/57,Birmingham City,1-4,Newcastle
5,07/09/57,Blackpool,1-0,Arsenal
5,07/09/57,Everton,3-0,Chelsea
5,07/09/57,Leicester City,2-3,Bolton Wanderers
5,07/09/57,Luton Town,3-1,Wolverhampton
5,07/09/57,Manchester United,5-0,Leeds United
5,07/09/57,Nottingham Forest,2-1,Manchester City
5,07/09/57,Portsmouth,3-2,Sheffield Wed.
5,07/09/57,Sunderland,1-1,Aston Villa
5,07/09/57,Tottenham,3-1,Burnley
5,07/09/57,West Bromwich,4-1,Preston North End
6,09/09/57,Blackpool,1-4,Manchester United
6,09/09/57,Burnley,3-1,Nottingham Forest
6,10/09/57,Arsenal,2-3,Everton
6,11/09/57,Birmingham City,0-0,Tottenham
6,11/09/57,Bolton Wanderers,2-2,Sunderland
6,11/09/57,Chelsea,2-2,West Bromwich
6,11/09/57,Leeds United,0-2,Luton Town
6,11/09/57,Manchester City,2-0,Preston North End
6,11/09/57,Newcastle,2-0,Portsmouth
6,11/09/57,Sheffield Wed.,2-1,Leicester City
7,14/09/57,Arsenal,3-1,Leicester City
7,14/09/57,Aston Villa,2-0,Luton Town
7,14/09/57,Bolton Wanderers,4-0,Manchester United
7,14/09/57,Burnley,3-1,Birmingham City
7,14/09/57,Everton,3-1,Sunderland
7,14/09/57,Leeds United,1-2,Nottingham Forest
7,14/09/57,Manchester City,2-1,Portsmouth
7,14/09/57,Newcastle,1-3,Chelsea
7,14/09/57,Preston North End,3-1,Tottenham
7,14/09/57,Sheffield Wed.,1-2,West Bromwich
7,14/09/57,Wolverhampton,3-1,Blackpool
7,16/09/57,Wolverhampton,2-1,Aston Villa
8,18/09/57,Leicester City,4-1,Sheffield Wed.
8,18/09/57,Luton Town,1-1,Leeds United
8,18/09/57,Manchester United,1-2,Blackpool
8,18/09/57,Nottingham Forest,7-0,Burnley
8,18/09/57,Portsmouth,2-2,Newcastle
8,18/09/57,Preston North End,6-1,Manchester City
8,18/09/57,Sunderland,1-2,Bolton Wanderers
8,18/09/57,Tottenham,7-1,Birmingham City
8,18/09/57,West Bromwich,1-1,Chelsea
8,21/09/57,Luton Town,0-1,Everton
8,21/09/57,Manchester United,4-2,Arsenal
9,21/09/57,Birmingham City,3-1,Preston North End
9,21/09/57,Blackpool,1-1,Aston Villa
9,21/09/57,Chelsea,6-1,Burnley
9,21/09/57,Leeds United,2-1,Bolton Wanderers
9,21/09/57,Leicester City,2-3,Wolverhampton
9,21/09/57,Portsmouth,1-4,Nottingham Forest
9,21/09/57,Sunderland,2-0,Newcastle
9,21/09/57,Tottenham,4-2,Sheffield Wed.
9,21/09/57,West Bromwich,9-2,Manchester City
9,23/09/57,Aston Villa,2-3,Wolverhampton
9,25/09/57,Newcastle,0-0,Sheffield Wed.
10,25/09/57,Leeds United,2-1,Sunderland
9,28/09/57,Arsenal,2-1,Leeds United
10,28/09/57,Aston Villa,5-1,Leicester City
10,28/09/57,Bolton Wanderers,1-0,Portsmouth
10,28/09/57,Burnley,0-2,Newcastle
10,28/09/57,Manchester City,5-1,Tottenham
10,28/09/57,Nottingham Forest,0-2,West Bromwich
10,28/09/57,Preston North End,5-2,Chelsea
10,28/09/57,Sheffield Wed.,5-3,Birmingham City
10,28/09/57,Sunderland,3-0,Luton Town
10,28/09/57,Wolverhampton,3-1,Manchester United
11,01/10/57,West Bromwich,0-0,Birmingham City
11,02/10/57,Arsenal,4-0,Aston Villa
11,02/10/57,Wolverhampton,4-0,Tottenham
9,05/10/57,Leicester City,2-2,Everton
10,05/10/57,Blackpool,7-0,Sunderland
11,05/10/57,Bolton Wanderers,0-1,Arsenal
11,05/10/57,Chelsea,1-0,Sheffield Wed.
11,05/10/57,Luton Town,3-2,Burnley
11,05/10/57,Newcastle,0-2,Preston North End
11,05/10/57,Tottenham,3-4,Nottingham Forest
11,05/10/57,West Bromwich,3-1,Portsmouth
12,05/10/57,Birmingham City,4-0,Manchester City
12,05/10/57,Leeds United,1-1,Wolverhampton
12,05/10/57,Manchester United,4-1,Aston Villa
11,09/10/57,Manchester City,2-0,Sheffield Wed.
10,12/10/57,Newcastle,2-3,Everton
11,12/10/57,Sheffield Wed.,0-3,Blackpool
12,12/10/57,Manchester City,4-3,Leicester City
12,12/10/57,Nottingham Forest,1-2,Manchester United
12,12/10/57,Portsmouth,1-2,Leeds United
12,12/10/57,Preston North End,1-0,Luton Town
13,12/10/57,Birmingham City,1-5,Wolverhampton
13,12/10/57,Burnley,6-0,Sunderland
13,12/10/57,Chelsea,4-2,Aston Villa
13,12/10/57,Tottenham,3-1,Arsenal
13,12/10/57,West Bromwich,2-2,Bolton Wanderers
11,16/10/57,Everton,2-2,Arsenal
12,19/10/57,Blackpool,2-5,Manchester City
12,19/10/57,Everton,1-1,Burnley
13,19/10/57,Leicester City,3-1,Nottingham Forest
13,19/10/57,Luton Town,2-0,Sheffield Wed.
13,19/10/57,Manchester United,0-3,Portsmouth
13,19/10/57,Wolverhampton,2-1,Chelsea
14,19/10/57,Arsenal,1-3,Birmingham City
14,19/10/57,Aston Villa,4-3,Newcastle
14,19/10/57,Bolton Wanderers,3-2,Tottenham
14,19/10/57,Leeds United,1-1,West Bromwich
14,19/10/57,Sunderland,0-0,Preston North End
13,26/10/57,Nottingham Forest,1-2,Blackpool
13,26/10/57,Preston North End,3-1,Everton
14,26/10/57,Manchester City,2-2,Luton Town
14,26/10/57,Portsmouth,2-0,Leicester City
15,26/10/57,Birmingham City,5-1,Bolton Wanderers
15,26/10/57,Burnley,3-0,Aston Villa
15,26/10/57,Chelsea,0-0,Arsenal
15,26/10/57,Newcastle,1-1,Wolverhampton
15,26/10/57,Sheffield Wed.,3-3,Sunderland
15,26/10/57,Tottenham,2-0,Leeds United
15,26/10/57,West Bromwich,4-3,Manchester United
14,02/11/57,Blackpool,2-1,Chelsea
14,02/11/57,Everton,1-1,West Bromwich
15,02/11/57,Aston Villa,2-1,Portsmouth
15,02/11/57,Bolton Wanderers,5-4,Sheffield Wed.
15,02/11/57,Leicester City,2-1,Newcastle
15,02/11/57,Manchester United,1-0,Burnley
15,02/11/57,Wolverhampton,2-0,Nottingham Forest
16,02/11/57,Arsenal,2-1,Manchester City
16,02/11/57,Leeds United,2-3,Preston North End
16,02/11/57,Luton Town,3-0,Birmingham City
16,02/11/57,Sunderland,1-1,Tottenham
15,09/11/57,Newcastle,1-2,Blackpool
15,09/11/57,Tottenham,3-1,Everton
16,09/11/57,Burnley,7-3,Leicester City
16,09/11/57,Chelsea,1-3,Luton Town
16,09/11/57,Manchester City,2-1,Bolton Wanderers
16,09/11/57,Nottingham Forest,4-0,Arsenal
16,09/11/57,Portsmouth,1-1,Wolverhampton
16,09/11/57,Preston North End,1-1,Manchester United
17,09/11/57,Birmingham City,2-3,Sunderland
17,09/11/57,Sheffield Wed.,3-2,Leeds United
17,09/11/57,West Bromwich,3-2,Aston Villa
16,16/11/57,Blackpool,2-4,Burnley
17,16/11/57,Arsenal,3-2,Portsmouth
17,16/11/57,Bolton Wanderers,2-0,Nottingham Forest
17,16/11/57,Leicester City,1-3,Preston North End
17,16/11/57,Luton Town,0-3,Newcastle
17,16/11/57,Manchester United,2-1,Sheffield Wed.
18,16/11/57,Aston Villa,1-1,Tottenham
18,16/11/57,Everton,0-2,Birmingham City
18,16/11/57,Leeds United,2-4,Manchester City
18,16/11/57,Sunderland,2-2,Chelsea
