Rodada,Data,Time da Casa,Placar,Time Visitante
1,06/09/90,Bolton Wanderers,4-2,Notts County
1,06/09/90,Derby County,8-5,Blackburn Rovers
1,06/09/90,West Bromwich,1-4,Everton
1,06/09/90,Wolverhampton,2-1,Aston Villa
1,06/09/90,Accrington FC,1-1,Burnley
1,13/09/90,Sunderland,2-3,Burnley
2,13/09/90,Aston Villa,3-2,Notts County
2,13/09/90,Bolton Wanderers,3-1,Derby County
2,13/09/90,Everton,5-0,Wolverhampton
2,13/09/90,Preston North End,3-0,West Bromwich
2,13/09/90,Blackburn Rovers,0-0,Accrington FC
3,15/09/90,Sunderland,3-4,Wolverhampton
3,20/09/90,Bolton Wanderers,0-5,Everton
3,20/09/90,Burnley,2-1,Aston Villa
3,20/09/90,Derby County,1-3,Preston North End
3,20/09/90,West Bromwich,0-4,Sunderland
3,20/09/90,Notts County,5-0,Accrington FC
4,22/09/90,Wolverhampton,1-1,Notts County
4,27/09/90,Aston Villa,0-4,West Bromwich
4,27/09/90,Burnley,3-3,Sunderland
4,27/09/90,Notts County,2-1,Derby County
4,27/09/90,Preston North End,1-0,Bolton Wanderers
4,27/09/90,Accrington FC,1-2,Everton
5,27/09/90,Blackburn Rovers,2-3,Wolverhampton
5,02/10/90,Notts County,3-1,Bolton Wanderers
4,04/10/90,Preston North End,1-2,Blackburn Rovers
5,04/10/90,Everton,7-0,Derby County
5,04/10/90,West Bromwich,3-1,Burnley
5,04/10/90,Wolverhampton,3-0,Accrington FC
6,04/10/90,Bolton Wanderers,4-0,Aston Villa
5,11/10/90,Blackburn Rovers,3-2,Sunderland
6,11/10/90,Aston Villa,2-2,Everton
6,11/10/90,Notts County,3-2,West Bromwich
6,11/10/90,Wolverhampton,5-1,Derby County
6,11/10/90,Accrington FC,1-3,Preston North End
7,11/10/90,Burnley,1-2,Bolton Wanderers
6,18/10/90,Burnley,1-6,Blackburn Rovers
7,18/10/90,Derby County,5-4,Aston Villa
7,18/10/90,West Bromwich,1-1,Notts County
7,18/10/90,Sunderland,2-2,Accrington FC
8,18/10/90,Everton,2-0,Bolton Wanderers
8,18/10/90,Preston North End,5-1,Wolverhampton
7,25/10/90,Blackburn Rovers,1-0,Preston North End
8,25/10/90,Aston Villa,4-0,Derby County
8,25/10/90,Everton,2-3,West Bromwich
8,25/10/90,Accrington FC,3-2,Notts County
9,25/10/90,Bolton Wanderers,2-5,Sunderland
9,25/10/90,Wolverhampton,3-1,Burnley
8,01/11/90,Sunderland,3-1,Blackburn Rovers
9,01/11/90,Notts County,3-1,Everton
9,01/11/90,West Bromwich,0-3,Aston Villa
9,01/11/90,Preston North End,1-1,Accrington FC
10,01/11/90,Burnley,4-2,Wolverhampton
10,03/11/90,West Bromwich,2-4,Bolton Wanderers
9,08/11/90,Blackburn Rovers,2-1,Everton
9,08/11/90,Preston North End,0-0,Notts County
10,08/11/90,Aston Villa,4-4,Burnley
10,08/11/90,Accrington FC,4-0,Derby County
11,08/11/90,Sunderland,1-1,West Bromwich
11,08/11/90,Wolverhampton,1-0,Bolton Wanderers
10,15/11/90,Burnley,6-1,Derby County
10,15/11/90,Notts County,1-2,Blackburn Rovers
11,15/11/90,Everton,1-0,Sunderland
11,15/11/90,Aston Villa,3-1,Accrington FC
12,15/11/90,Bolton Wanderers,1-0,Preston North End
11,22/11/90,Blackburn Rovers,5-2,Burnley
11,22/11/90,Derby County,3-1,West Bromwich
12,22/11/90,Notts County,1-1,Wolverhampton
12,22/11/90,Preston North End,2-0,Everton
12,22/11/90,Accrington FC,4-1,Sunderland
13,22/11/90,Aston Villa,5-0,Bolton Wanderers
12,29/11/90,Everton,3-1,Blackburn Rovers
12,29/11/90,West Bromwich,3-4,Derby County
13,29/11/90,Notts County,7-1,Aston Villa
13,29/11/90,Wolverhampton,2-0,Preston North End
13,29/11/90,Burnley,2-0,Accrington FC
13,06/12/90,Notts County,2-1,Preston North End
14,06/12/90,Blackburn Rovers,5-1,Aston Villa
14,06/12/90,Burnley,5-4,West Bromwich
14,06/12/90,Wolverhampton,0-1,Everton
14,06/12/90,Derby County,1-2,Accrington FC
14,13/12/90,Derby County,2-6,Everton
15,13/12/90,Aston Villa,2-2,Blackburn Rovers
15,13/12/90,West Bromwich,0-1,Wolverhampton
15,13/12/90,Bolton Wanderers,6-0,Accrington FC
12,15/12/90,Notts County,2-1,Sunderland
15,20/12/90,Burnley,0-1,Notts County
15,20/12/90,Preston North End,6-0,Derby County
16,20/12/90,Blackburn Rovers,2-1,West Bromwich
16,20/12/90,Sunderland,1-0,Everton
15,26/12/90,Derby County,1-1,Bolton Wanderers
16,26/12/90,Aston Villa,0-0,Sunderland
16,26/12/90,Wolverhampton,2-0,Blackburn Rovers
16,26/12/90,Everton,3-2,Accrington FC
17,27/12/90,Derby County,3-1,Notts County
17,27/12/90,Wolverhampton,0-3,Sunderland
18,27/12/90,Everton,7-3,Burnley
16,29/12/90,Bolton Wanderers,6-0,Wolverhampton
17,01/01/91,Everton,5-0,Aston Villa
17,01/01/91,Accrington FC,1-2,Wolverhampton
17,03/01/91,Wolverhampton,4-0,West Bromwich
18,03/01/91,Blackburn Rovers,8-0,Derby County
20,03/01/91,Everton,4-2,Notts County
18,10/01/91,Sunderland,5-1,Aston Villa
18,10/01/91,Accrington FC,2-1,Bolton Wanderers
19,10/01/91,Derby County,9-0,Wolverhampton
21,10/01/91,Everton,0-1,Preston North End
17,24/01/91,Sunderland,4-0,Notts County
19,24/01/91,Preston North End,4-1,Aston Villa
20,24/01/91,Derby County,2-4,Burnley
17,05/02/91,Preston North End,7-0,Burnley
18,07/02/91,West Bromwich,1-3,Preston North End
21,07/02/91,Derby County,3-1,Sunderland
18,10/02/91,Sunderland,2-0,Bolton Wanderers
19,10/02/91,Notts County,4-0,Burnley
19,21/02/91,Preston North End,0-0,Sunderland
19,04/03/91,Accrington FC,0-4,Blackburn Rovers
19,07/03/91,Blackburn Rovers,0-2,Bolton Wanderers
20,07/03/91,Burnley,6-2,Preston North End
20,07/03/91,West Bromwich,5-1,Accrington FC
20,09/03/91,Aston Villa,0-1,Preston North End
20,09/03/91,West Bromwich,1-0,Blackburn Rovers
20,14/03/91,Bolton Wanderers,7-1,West Bromwich
21,14/03/91,Blackburn Rovers,1-7,Notts County
22,14/03/91,Aston Villa,6-2,Wolverhampton
22,14/03/91,Burnley,3-2,Everton
22,14/03/91,Sunderland,3-0,Preston North End
21,21/03/91,Bolton Wanderers,1-0,Burnley
21,21/03/91,Accrington FC,1-3,Aston Villa
22,21/03/91,Sunderland,5-1,Derby County
22,28/03/91,Bolton Wanderers,2-0,Blackburn Rovers
22,18/04/91,Accrington FC,1-0,West Bromwich
