Rodada,Data,Time da Casa,Placar,Time Visitante
1T,19/02/17,Atlético-AC,6-1,SC Humaitá
1T,19/02/17,Rio Branco-AC,7-1,Andirá-AC
1T,23/02/17,Galvez EC,2-3,Plácido de Castro
1T,23/02/17,Vasco da Gama-AC,2-1,Alto Acre
1T,24/02/17,SC Humaitá,1-3,Rio Branco-AC
1T,24/02/17,Andirá-AC,0-3,Atlético-AC
1T,27/02/17,Alto Acre,1-2,Galvez EC
1T,27/02/17,Plácido de Castro,3-1,Vasco da Gama-AC
1T,09/03/17,Vasco da Gama-AC,1-3,SC Humaitá
1T,09/03/17,Rio Branco-AC,3-3,Plácido de Castro
1T,12/03/17,Andirá-AC,1-3,Galvez EC
1T,12/03/17,Alto Acre,1-3,Atlético-AC
1T,21/03/17,Galvez EC,1-2,Vasco da Gama-AC
1T,21/03/17,Atlético-AC,3-0,Plácido de Castro
1T,23/03/17,SC Humaitá,1-1,Andirá-AC
1T,23/03/17,Rio Branco-AC,4-1,Alto Acre
1T,26/03/17,Andirá-AC,2-3,Plácido de Castro
1T,26/03/17,Galvez EC,1-1,Rio Branco-AC
1T,30/03/17,SC Humaitá,1-0,Alto Acre
1T,30/03/17,Atlético-AC,2-1,Vasco da Gama-AC
1T,02/04/17,Plácido de Castro,1-3,SC Humaitá
1T,02/04/17,Atlético-AC,1-2,Galvez EC
1T,06/04/17,Alto Acre,2-3,Andirá-AC
1T,06/04/17,Vasco da Gama-AC,0-2,Rio Branco-AC
1T,09/04/17,Vasco da Gama-AC,4-0,Andirá-AC
1T,09/04/17,Rio Branco-AC,2-1,Atlético-AC
1T,13/04/17,Plácido de Castro,4-0,Alto Acre
1T,13/04/17,Galvez EC,2-1,SC Humaitá
2T,15/04/17,Rio Branco-AC,2-0,Vasco da Gama-AC
2T,16/04/17,Atlético-AC,2-0,SC Humaitá
2T,16/04/17,Galvez EC,0-1,Plácido de Castro
2T,19/04/17,Rio Branco-AC,5-2,SC Humaitá
2T,19/04/17,Atlético-AC,2-0,Plácido de Castro
2T,20/04/17,Galvez EC,7-2,Vasco da Gama-AC
2T,22/04/17,Rio Branco-AC,4-1,Plácido de Castro
2T,24/04/17,Atlético-AC,2-0,Galvez EC
2T,24/04/17,SC Humaitá,2-1,Vasco da Gama-AC
2T,27/04/17,Rio Branco-AC,4-4,Galvez EC
2T,27/04/17,Atlético-AC,4-0,Vasco da Gama-AC
2T,27/04/17,Plácido de Castro,3-2,SC Humaitá
2T,30/04/17,Galvez EC,5-0,SC Humaitá
2T,30/04/17,Plácido de Castro,3-2,Vasco da Gama-AC
2T,30/04/17,Rio Branco-AC,0-2,Atlético-AC
F,06/05/17,Rio Branco-AC,1-0,Atlético-AC
F,13/05/17,Atlético-AC,3-1,Rio Branco-AC
