Rodada,Data,Time da Casa,Placar,Time Visitante
1T,21/02/16,Rio Branco-AC,2-0,Andirá-AC
1T,21/02/16,Galvez EC,2-0,Alto Acre
1T,25/02/16,Atlético-AC,1-0,Vasco da Gama-AC
1T,25/02/16,Plácido de Castro,2-1,Amax
1T,28/02/16,Andirá-AC,2-4,Galvez EC
1T,28/02/16,Alto Acre,0-3,Atlético-AC
1T,28/02/16,Vasco da Gama-AC,0-0,Plácido de Castro
1T,28/02/16,Amax,0-4,Rio Branco-AC
1T,05/03/16,Atlético-AC,2-1,Amax
1T,05/03/16,Rio Branco-AC,3-0,Alto Acre
1T,06/03/16,Plácido de Castro,0-0,Andirá-AC
1T,06/03/16,Galvez EC,2-1,Vasco da Gama-AC
1T,08/03/16,Vasco da Gama-AC,3-2,Alto Acre
1T,13/03/16,Andirá-AC,1-4,Atlético-AC
1T,13/03/16,Amax,0-3,Galvez EC
1T,14/03/16,Alto Acre,2-0,Plácido de Castro
1T,14/03/16,Vasco da Gama-AC,0-5,Rio Branco-AC
1T,20/03/16,Amax,1-4,Vasco da Gama-AC
1T,20/03/16,Plácido de Castro,1-5,Atlético-AC
1T,24/03/16,Alto Acre,2-0,Andirá-AC
1T,24/03/16,Galvez EC,1-1,Rio Branco-AC
1T,26/03/16,Atlético-AC,4-3,Galvez EC
1T,26/03/16,Andirá-AC,3-5,Amax
1T,27/03/16,Rio Branco-AC,3-0,Plácido de Castro
1T,02/04/16,Atlético-AC,0-1,Rio Branco-AC
1T,02/04/16,Vasco da Gama-AC,1-3,Andirá-AC
1T,02/04/16,Alto Acre,2-1,Amax
1T,03/04/16,Galvez EC,4-1,Plácido de Castro
2T,09/04/16,Atlético-AC,4-0,Vasco da Gama-AC
2T,09/04/16,Galvez EC,0-0,Alto Acre
2T,10/04/16,Rio Branco-AC,0-1,Plácido de Castro
2T,16/04/16,Plácido de Castro,0-5,Galvez EC
2T,17/04/16,Vasco da Gama-AC,1-3,Rio Branco-AC
2T,17/04/16,Alto Acre,0-2,Atlético-AC
2T,23/04/16,Galvez EC,0-2,Atlético-AC
2T,23/04/16,Vasco da Gama-AC,3-1,Plácido de Castro
2T,24/04/16,Alto Acre,1-7,Rio Branco-AC
2T,30/04/16,Galvez EC,2-1,Rio Branco-AC
2T,30/04/16,Atlético-AC,3-1,Plácido de Castro
2T,01/05/16,Alto Acre,1-3,Vasco da Gama-AC
2T,07/05/16,Rio Branco-AC,1-0,Atlético-AC
2T,07/05/16,Vasco da Gama-AC,0-4,Galvez EC
2T,07/05/16,Plácido de Castro,1-2,Alto Acre
F,14/05/16,Rio Branco-AC,1-3,Atlético-AC
F,21/05/16,Atlético-AC,2-1,Rio Branco-AC
