Rodada,Data,Time da Casa,Placar,Time Visitante
1F,12/03/11,Náuas,1-2,Rio Branco-AC
1F,19/03/11,Independência-AC,0-3,Rio Branco-AC
1F,20/03/11,Juventus-AC,4-0,ADESG
1F,20/03/11,Náuas,3-1,Atlético-AC
1F,20/03/11,Plácido de Castro,0-1,Alto Acre
1F,26/03/11,Atlético-AC,4-0,Independência-AC
1F,27/03/11,Alto Acre,0-2,Rio Branco-AC
1F,27/03/11,ADESG,1-1,Náuas
1F,27/03/11,Plácido de Castro,0-0,Juventus-AC
1F,02/04/11,Alto Acre,1-3,Atlético-AC
1F,02/04/11,Rio Branco-AC,2-2,ADESG
1F,03/04/11,Juventus-AC,5-1,Náuas
1F,03/04/11,Independência-AC,0-7,Plácido de Castro
1F,09/04/11,Plácido de Castro,1-2,Rio Branco-AC
1F,10/04/11,Atlético-AC,2-3,Juventus-AC
1F,10/04/11,Náuas,0-0,Independência-AC
1F,10/04/11,ADESG,0-0,Alto Acre
1F,13/04/11,Atlético-AC,1-0,Plácido de Castro
1F,13/04/11,ADESG,2-1,Independência-AC
1F,16/04/11,ADESG,1-3,Plácido de Castro
1F,17/04/11,Independência-AC,2-4,Juventus-AC
1F,17/04/11,Náuas,2-2,Alto Acre
1F,17/04/11,Rio Branco-AC,1-2,Atlético-AC
1F,23/04/11,Alto Acre,1-2,Independência-AC
1F,23/04/11,Atlético-AC,3-0,ADESG
1F,24/04/11,Plácido de Castro,0-1,Náuas
1F,24/04/11,Juventus-AC,5-3,Rio Branco-AC
1F,27/04/11,Alto Acre,0-0,Juventus-AC
1F,30/04/11,ADESG,0-1,Atlético-AC
1F,01/05/11,Náuas,1-4,Plácido de Castro
1F,01/05/11,Independência-AC,1-3,Alto Acre
1F,04/05/11,Rio Branco-AC,1-2,Juventus-AC
1F,07/05/11,Alto Acre,1-0,Náuas
1F,07/05/11,Juventus-AC,1-0,Independência-AC
1F,08/05/11,Plácido de Castro,0-2,ADESG
1F,08/05/11,Atlético-AC,1-2,Rio Branco-AC
1F,12/05/11,Rio Branco-AC,2-3,Plácido de Castro
1F,15/05/11,Juventus-AC,1-2,Atlético-AC
1F,15/05/11,Independência-AC,2-3,Náuas
1F,19/05/11,Alto Acre,1-2,ADESG
1F,22/05/11,Atlético-AC,6-0,Alto Acre
1F,22/05/11,Náuas,2-2,Juventus-AC
1F,22/05/11,Plácido de Castro,2-0,Independência-AC
1F,24/05/11,ADESG,0-3,Rio Branco-AC
1F,29/05/11,Juventus-AC,1-0,Plácido de Castro
1F,29/05/11,Náuas,2-0,ADESG
1F,29/05/11,Rio Branco-AC,3-1,Alto Acre
1F,31/05/11,Independência-AC,1-4,Atlético-AC
1F,05/06/11,ADESG,0-7,Juventus-AC
1F,05/06/11,Atlético-AC,3-1,Náuas
1F,07/06/11,Alto Acre,1-2,Plácido de Castro
1F,07/06/11,Rio Branco-AC,4-1,Independência-AC
1F,10/06/11,Náuas,0-3,Rio Branco-AC
1F,10/06/11,Plácido de Castro,1-2,Atlético-AC
1F,12/06/11,Independência-AC,3-6,ADESG
1F,12/06/11,Juventus-AC,2-1,Alto Acre
SF,19/06/11,Plácido de Castro,4-3,Atlético-AC
SF,19/06/11,Rio Branco-AC,4-2,Juventus-AC
SF,26/06/11,Atlético-AC,0-0,Plácido de Castro
SF,26/06/11,Juventus-AC,0-3,Rio Branco-AC
F,30/06/11,Plácido de Castro,1-1,Rio Branco-AC
F,03/07/11,Rio Branco-AC,1-0,Plácido de Castro
