Rodada,Data,Time da Casa,Placar,Time Visitante
1F,25/01/25,Rio Branco-AC,2-0,São Francisco FC
1F,25/01/25,Galvez EC,3-2,Plácido de Castro
1F,27/01/25,SC Humaitá,1-1,ADESG
1F,27/01/25,Independência-AC,0-3,Vasco da Gama-AC
1F,01/02/25,ADESG,6-2,Plácido de Castro
1F,01/02/25,Independência-AC,3-0,Rio Branco-AC
1F,02/02/25,Vasco da Gama-AC,1-0,São Francisco FC
1F,02/02/25,Galvez EC,2-2,SC Humaitá
1F,08/02/25,Vasco da Gama-AC,1-0,Galvez EC
1F,08/02/25,Rio Branco-AC,0-1,ADESG
1F,09/02/25,Independência-AC,5-0,São Francisco FC
1F,09/02/25,SC Humaitá,1-1,Plácido de Castro
1F,15/02/25,Vasco da Gama-AC,2-1,SC Humaitá
1F,15/02/25,Independência-AC,1-1,ADESG
1F,16/02/25,São Francisco FC,3-2,Plácido de Castro
1F,16/02/25,Rio Branco-AC,1-6,Galvez EC
1F,22/02/25,SC Humaitá,3-2,Rio Branco-AC
1F,23/02/25,ADESG,1-0,São Francisco FC
1F,23/02/25,Plácido de Castro,1-1,Vasco da Gama-AC
1F,25/02/25,Galvez EC,0-0,Independência-AC
1F,08/03/25,ADESG,0-2,Vasco da Gama-AC
1F,09/03/25,Plácido de Castro,0-5,Rio Branco-AC
1F,09/03/25,São Francisco FC,0-1,Galvez EC
1F,11/03/25,SC Humaitá,0-0,Independência-AC
1F,15/03/25,Plácido de Castro,0-3,Independência-AC
1F,15/03/25,Vasco da Gama-AC,3-3,Rio Branco-AC
1F,16/03/25,ADESG,3-2,Galvez EC
1F,16/03/25,São Francisco FC,0-4,SC Humaitá
SF,22/03/25,Vasco da Gama-AC,1-1(4-5 Pen.),Galvez EC
SF,22/03/25,ADESG,0-0(3-4 Pen.),Independência-AC
F,29/03/25,Galvez EC,1-3,Independência-AC
