Rodada,Data,Time da Casa,Placar,Time Visitante
,25/03/07,ADESG,3-0,São Francisco FC
,25/03/07,Rio Branco-AC,1-0,Atlético-AC
,29/03/07,Independência-AC,1-2,Vasco da Gama-AC
,29/03/07,Andirá-AC,1-1,ADESG
,01/04/07,São Francisco FC,0-5,Rio Branco-AC
,01/04/07,Atlético-AC,1-0,Independência-AC
,05/04/07,Vasco da Gama-AC,1-1,Andirá-AC
,05/04/07,ADESG,3-2,Atlético-AC
,08/04/07,Independência-AC,3-3,Rio Branco-AC
,08/04/07,Andirá-AC,2-0,São Francisco FC
,12/04/07,Vasco da Gama-AC,2-2,ADESG
,12/04/07,São Francisco FC,2-2,Atlético-AC
,15/04/07,Rio Branco-AC,2-0,Andirá-AC
,15/04/07,São Francisco FC,0-1,Independência-AC
,19/04/07,Independência-AC,2-1,ADESG
,19/04/07,Atlético-AC,0-1,Vasco da Gama-AC
,22/04/07,Vasco da Gama-AC,1-6,Rio Branco-AC
,22/04/07,Andirá-AC,2-1,Independência-AC
,26/04/07,São Francisco FC,3-2,Vasco da Gama-AC
,26/04/07,Atlético-AC,0-1,Andirá-AC
,29/04/07,ADESG,1-8,Rio Branco-AC
,06/05/07,São Francisco FC,0-3,ADESG
,06/05/07,Atlético-AC,1-4,Rio Branco-AC
,10/05/07,Vasco da Gama-AC,2-3,Independência-AC
,10/05/07,ADESG,0-1,Andirá-AC
,13/05/07,Rio Branco-AC,5-0,São Francisco FC
,13/05/07,Independência-AC,1-0,Atlético-AC
,17/05/07,Andirá-AC,0-1,Vasco da Gama-AC
,17/05/07,Atlético-AC,3-1,ADESG
,20/05/07,São Francisco FC,0-0,Andirá-AC
,20/05/07,Rio Branco-AC,3-2,Independência-AC
,24/05/07,Atlético-AC,0-2,São Francisco FC
,24/05/07,ADESG,0-3,Vasco da Gama-AC
,27/05/07,Independência-AC,1-2,São Francisco FC
,27/05/07,Andirá-AC,1-1,Rio Branco-AC
,31/05/07,Vasco da Gama-AC,1-2,Atlético-AC
,31/05/07,ADESG,2-1,Independência-AC
,03/06/07,Rio Branco-AC,3-1,Vasco da Gama-AC
,03/06/07,Independência-AC,0-1,Andirá-AC
,10/06/07,Vasco da Gama-AC,1-3,São Francisco FC
,10/06/07,Andirá-AC,3-0,Atlético-AC
,10/06/07,Rio Branco-AC,6-1,ADESG
