Rodada,Data,Time da Casa,Placar,Time Visitante
B,20/01/19,Rio Branco-AC,2-1,Náuas
B,20/01/19,Galvez EC,2-0,Independência-AC
B,24/01/19,Atlético-AC,6-0,São Francisco FC
B,24/01/19,SC Humaitá,1-1,Vasco da Gama-AC
B,27/01/19,Plácido de Castro,1-1,Andirá-AC
B,27/01/19,São Francisco FC,0-4,Rio Branco-AC
B,31/01/19,Independência-AC,2-0,Náuas
B,31/01/19,SC Humaitá,0-4,Galvez EC
B,03/02/19,Náuas,1-1,Andirá-AC
B,03/02/19,Atlético-AC,1-0,Plácido de Castro
B,07/02/19,Vasco da Gama-AC,1-5,Rio Branco-AC
B,07/02/19,Galvez EC,4-1,Andirá-AC
B,10/02/19,Atlético-AC,0-0,Vasco da Gama-AC
B,10/02/19,São Francisco FC,1-4,Independência-AC
B,14/02/19,Plácido de Castro,0-1,SC Humaitá
B,14/02/19,Náuas,0-4,Atlético-AC
B,21/02/19,Rio Branco-AC,2-3,Galvez EC
B,24/02/19,Independência-AC,1-1,Plácido de Castro
B,24/02/19,Andirá-AC,2-1,Vasco da Gama-AC
B,28/02/19,São Francisco FC,1-2,SC Humaitá
B,28/02/19,Atlético-AC,1-0,Galvez EC
B,07/03/19,Vasco da Gama-AC,2-4,Independência-AC
B,07/03/19,Plácido de Castro,3-2,Rio Branco-AC
B,14/03/19,Andirá-AC,1-3,São Francisco FC
B,14/03/19,SC Humaitá,0-1,Náuas
1T,17/03/19,Atlético-AC,2-2(4-2 Pen.),Independência-AC
1T,17/03/19,Galvez EC,3-2,Plácido de Castro
1T,21/03/19,Atlético-AC,1-1(4-5 Pen.),Galvez EC
B,23/03/19,Vasco da Gama-AC,1-0,Náuas
B,24/03/19,São Francisco FC,1-4,Plácido de Castro
A,24/03/19,Atlético-AC,6-0,SC Humaitá
B,26/03/19,Náuas,0-5,Galvez EC
A,26/03/19,Independência-AC,1-4,Rio Branco-AC
B,28/03/19,Plácido de Castro,1-1,Vasco da Gama-AC
A,28/03/19,Andirá-AC,1-2,Atlético-AC
B,30/03/19,Galvez EC,3-0,São Francisco FC
A,30/03/19,SC Humaitá,3-3,Rio Branco-AC
A,02/04/19,SC Humaitá,1-2,Andirá-AC
B,03/04/19,Galvez EC,1-2,Vasco da Gama-AC
B,03/04/19,Náuas,0-4,Plácido de Castro
A,05/04/19,Atlético-AC,4-1,Independência-AC
B,06/04/19,São Francisco FC,3-0,Náuas
A,06/04/19,Rio Branco-AC,5-1,Andirá-AC
B,09/04/19,Vasco da Gama-AC,4-2,São Francisco FC
B,09/04/19,Plácido de Castro,1-2,Galvez EC
A,10/04/19,Independência-AC,4-4,SC Humaitá
A,10/04/19,Rio Branco-AC,0-1,Atlético-AC
SF,13/04/19,Atlético-AC,1-0,Galvez EC
SF,13/04/19,Vasco da Gama-AC,0-1,Rio Branco-AC
A,16/04/19,Andirá-AC,2-2,Independência-AC
F,16/04/19,Atlético-AC,0-0(4-3 Pen.),Rio Branco-AC
F,19/04/19,Galvez EC,1-1,Atlético-AC
F,22/04/19,Atlético-AC,1-1(5-4 Pen.),Galvez EC
