Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
FG,4,14/03/13,San José,2-0,Millonarios
FG,5,02/04/13,Deportes Iquique,1-3,Vélez Sarsfield
FG,4,02/04/13,Real Garcilaso,0-3,Deportes Tolima
FG,4,02/04/13,Santa Fe,1-0,Cerro Porteño
FG,4,02/04/13,Palmeiras,2-0,Tigre
FG,5,02/04/13,Emelec,2-0,Peñarol
FG,5,03/04/13,Caracas FC,0-4,Huachipato
FG,5,03/04/13,San José,1-1,Club Tijuana
FG,5,03/04/13,Boca Juniors,1-0,Barcelona SC
FG,5,03/04/13,Millonarios,0-1,Corinthians
FG,5,03/04/13,Atlético Mineiro,5-2,Arsenal de Sarandí
FG,5,04/04/13,Nacional (URU),4-0,Toluca
FG,5,04/04/13,Newell's Old Boys,3-1,Deportivo Lara
FG,5,04/04/13,The Strongest,2-1,São Paulo
FG,5,04/04/13,Universidad de Chile,0-1,Olimpia
FG,6,09/04/13,Peñarol,3-0,Deportes Iquique
FG,6,09/04/13,Vélez Sarsfield,0-0,Emelec
FG,5,09/04/13,Deportes Tolima,1-2,Santa Fe
FG,5,09/04/13,Tigre,3-1,Sporting Cristal
FG,5,10/04/13,Real Garcilaso,5-1,Cerro Porteño
FG,6,10/04/13,Corinthians,3-0,San José
FG,6,10/04/13,Club Tijuana,1-0,Millonarios
FG,5,10/04/13,Grêmio,0-0,Fluminense
FG,5,11/04/13,Palmeiras,1-0,Libertad
FG,6,11/04/13,Deportivo Lara,2-3,Universidad de Chile
FG,6,11/04/13,Olimpia,4-1,Newell's Old Boys
FG,6,16/04/13,Cerro Porteño,0-0,Deportes Tolima
FG,6,16/04/13,Santa Fe,2-0,Real Garcilaso
FG,6,17/04/13,Toluca,3-2,Boca Juniors
FG,6,17/04/13,Barcelona SC,1-0,Nacional (URU)
FG,6,17/04/13,São Paulo,2-0,Atlético Mineiro
FG,6,17/04/13,Arsenal de Sarandí,2-1,The Strongest
FG,6,18/04/13,Libertad,3-5,Tigre
FG,6,18/04/13,Sporting Cristal,1-0,Palmeiras
FG,6,18/04/13,Fluminense,1-0,Caracas FC
FG,6,18/04/13,Huachipato,1-1,Grêmio
O,1,24/04/13,Newell's Old Boys,0-1,Vélez Sarsfield
O,1,25/04/13,Real Garcilaso,1-0,Nacional (URU)
O,1,30/04/13,Tigre,2-1,Olimpia
O,1,30/04/13,Club Tijuana,0-0,Palmeiras
O,1,01/05/13,Grêmio,2-1,Santa Fe
O,1,01/05/13,Boca Juniors,1-0,Corinthians
O,1,02/05/13,São Paulo,1-2,Atlético Mineiro
O,1,02/05/13,Emelec,2-1,Fluminense
O,2,08/05/13,Atlético Mineiro,4-1,São Paulo
O,2,08/05/13,Fluminense,2-0,Emelec
O,2,09/05/13,Nacional (URU),1-0,Real Garcilaso
O,2,14/05/13,Palmeiras,1-2,Club Tijuana
O,2,15/05/13,Vélez Sarsfield,1-2,Newell's Old Boys
O,2,15/05/13,Corinthians,1-1,Boca Juniors
O,2,16/05/13,Olimpia,2-0,Tigre
O,2,16/05/13,Santa Fe,1-0,Grêmio
Q,1,22/05/13,Real Garcilaso,1-3,Santa Fe
Q,1,22/05/13,Fluminense,0-0,Olimpia
Q,1,23/05/13,Club Tijuana,2-2,Atlético Mineiro
Q,1,23/05/13,Boca Juniors,0-0,Newell's Old Boys
Q,2,28/05/13,Santa Fe,2-0,Real Garcilaso
Q,2,29/05/13,Newell's Old Boys,0-0,Boca Juniors
Q,2,29/05/13,Olimpia,2-1,Fluminense
Q,2,30/05/13,Atlético Mineiro,1-1,Club Tijuana
S,1,02/07/13,Olimpia,2-0,Santa Fe
S,1,03/07/13,Newell's Old Boys,2-0,Atlético Mineiro
S,2,09/07/13,Santa Fe,1-0,Olimpia
S,2,10/07/13,Atlético Mineiro,2-0,Newell's Old Boys
F,1,17/07/13,Olimpia,2-0,Atlético Mineiro
F,2,24/07/13,Atlético Mineiro,2-0,Olimpia
