Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
FG,5,12/04/11,Colo-Colo,2-1,Deportivo Táchira
FG,6,13/04/11,Guaraní,0-2,Tolima
FG,6,13/04/11,Estudiantes,0-3,Cruzeiro
FG,5,14/04/11,Cerro Porteño,1-2,Santos
FG,6,14/04/11,Caracas FC,0-3,Vélez Sarsfield
FG,6,14/04/11,Univ. Católica,2-1,Unión Española
FG,6,14/04/11,Junior Barranquilla,1-1,León de Huánuco
FG,6,14/04/11,Oriente Petrolero,3-0,Grêmio
FG,6,19/04/11,Internacional,2-0,Emelec
FG,6,19/04/11,Jorge Wilstermann,2-1,Jaguares
FG,6,19/04/11,Universidad de San Martín,0-2,Once Caldas
FG,6,19/04/11,Libertad,2-0,San Luis
FG,6,20/04/11,Santos,3-1,Deportivo Táchira
FG,6,20/04/11,Colo-Colo,2-3,Cerro Porteño
FG,6,20/04/11,Nacional,0-0,Club América
FG,6,20/04/11,Argentinos Juniors,2-4,Fluminense
O,1,26/04/11,Grêmio,1-2,Univ. Católica
O,1,26/04/11,Vélez Sarsfield,3-0,LDU Quito
O,1,27/04/11,Jaguares,1-1,Junior Barranquilla
O,1,27/04/11,Estudiantes,0-0,Cerro Porteño
O,1,27/04/11,Santos,1-0,Club América
O,1,27/04/11,Once Caldas,1-2,Cruzeiro
O,1,28/04/11,Peñarol,1-1,Internacional
O,1,28/04/11,Fluminense,3-1,Libertad
O,2,03/05/11,Club América,0-0,Santos
O,2,04/05/11,Internacional,1-2,Peñarol
O,2,04/05/11,Libertad,3-0,Fluminense
O,2,04/05/11,Univ. Católica,1-0,Grêmio
O,2,04/05/11,Cruzeiro,0-2,Once Caldas
O,2,05/05/11,Cerro Porteño,0-0,Estudiantes
O,2,05/05/11,LDU Quito,0-2,Vélez Sarsfield
O,2,05/05/11,Junior Barranquilla,3-3,Jaguares
Q,1,11/05/11,Peñarol,2-0,Univ. Católica
Q,1,11/05/11,Once Caldas,0-1,Santos
Q,1,12/05/11,Vélez Sarsfield,3-0,Libertad
Q,1,12/05/11,Jaguares,1-1,Cerro Porteño
Q,2,18/05/11,Libertad,2-4,Vélez Sarsfield
Q,2,18/05/11,Santos,1-1,Once Caldas
Q,2,19/05/11,Univ. Católica,2-1,Peñarol
Q,2,19/05/11,Cerro Porteño,1-0,Jaguares
S,1,25/05/11,Santos,1-0,Cerro Porteño
S,1,26/05/11,Peñarol,1-0,Vélez Sarsfield
S,2,01/06/11,Cerro Porteño,3-3,Santos
S,2,02/06/11,Vélez Sarsfield,2-1,Peñarol
F,1,15/06/11,Peñarol,0-0,Santos
F,2,22/06/11,Santos,2-1,Peñarol
