Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
Q,2,02/10/18,River Plate,3-1,Independiente
Q,2,02/10/18,Grêmio,4-0,Atlético Tucumán
Q,2,03/10/18,Palmeiras,2-0,Colo-Colo
Q,2,04/10/18,Cruzeiro,1-1,Boca Juniors
S,1,23/10/18,River Plate,0-1,Grêmio
S,1,24/10/18,Boca Juniors,2-0,Palmeiras
S,2,30/10/18,Grêmio,1-2,River Plate
S,2,31/10/18,Palmeiras,2-2,Boca Juniors
F,1,11/11/18,Boca Juniors,2-2,River Plate
F,2,09/12/18,River Plate,3-1,Boca Juniors
