Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,02/06/22,Sport,Ponte Preta,B,10
2,04/06/22,Brusque,Náutico,B,10
3,04/06/22,Bahia,Criciúma,B,10
4,04/06/22,Novorizontino,Sampaio Corrêa,B,10
5,07/06/22,Cuiaba,Corinthians,A,10
6,08/06/22,América-MG,Ceará,A,10
7,08/06/22,Juventude,Athletico-PR,A,10
8,08/06/22,Atlético-GO,Avai,A,10
9,08/06/22,Bragantino,Flamengo,A,10
10,08/06/22,Fluminense,Atlético-MG,A,10
11,08/06/22,Santos,Internacional,A,10
12,09/06/22,Palmeiras,Botafogo,A,10
13,09/06/22,Coritiba,São Paulo,A,10
14,09/06/22,Fortaleza,Goiás,A,10
