Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,01/07/22,Brusque,Operário-PR,B,16
2,01/07/22,Chapecoense,Sampaio Corrêa,B,16
3,02/07/22,CRB,Guarani,B,16
4,03/07/22,Ponte Preta,Tombense,B,16
5,09/07/22,Bragantino,Avai,A,16
6,09/07/22,Fluminense,Ceará,A,16
7,09/07/22,Goiás,Athletico-PR,A,16
8,10/07/22,Coritiba,Juventude,A,16
9,10/07/22,Corinthians,Flamengo,A,16
10,10/07/22,Santos,Atlético-GO,A,16
11,10/07/22,Fortaleza,Palmeiras,A,16
12,10/07/22,Atlético-MG,São Paulo,A,16
13,10/07/22,Cuiaba,Botafogo,A,16
14,11/07/22,Internacional,América-MG,A,16
