Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,11/05/22,Bragantino,Atlético-MG,A,7
2,13/05/22,Ponte Preta,Novorizontino,B,7
3,14/05/22,Sampaio Corrêa,Vila Nova,B,7
4,14/05/22,Criciúma,CRB,B,7
5,15/05/22,Vasco,Bahia,B,7
6,21/05/22,Atlético-GO,Coritiba,A,7
7,21/05/22,Flamengo,Goiás,A,7
8,21/05/22,Santos,Ceará,A,7
9,21/05/22,Juventude,Palmeiras,A,7
10,21/05/22,Cuiaba,Internacional,A,7
11,21/05/22,América-MG,Botafogo,A,7
12,22/05/22,Corinthians,São Paulo,A,7
13,22/05/22,Fortaleza,Fluminense,A,7
14,22/05/22,Athletico-PR,Avai,A,7
