Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,10/06/22,Sampaio Corrêa,Náutico,B,12
2,11/06/22,Operário-PR,Bahia,B,12
3,12/06/22,Tombense,CSA,B,12
4,12/06/22,Vasco,Cruzeiro,B,12
5,14/06/22,Juventude,Santos,A,12
6,15/06/22,Ceará,Atlético-MG,A,12
7,15/06/22,Bragantino,Coritiba,A,12
8,15/06/22,Goiás,Internacional,A,12
9,15/06/22,Flamengo,Cuiaba,A,12
10,15/06/22,Athletico-PR,Corinthians,A,12
11,15/06/22,América-MG,Fluminense,A,12
12,16/06/22,Botafogo,São Paulo,A,12
13,16/06/22,Palmeiras,Atlético-GO,A,12
14,16/06/22,Avai,Fortaleza,A,12
