Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,27/06/22,Operário-PR,Chapecoense,B,15
2,28/06/22,Grêmio,Londrina,B,15
3,28/06/22,Vila Nova,Ponte Preta,B,15
4,28/06/22,Brusque,Bahia,B,15
5,02/07/22,Juventude,Atlético-MG,A,15
6,02/07/22,Fluminense,Corinthians,A,15
7,02/07/22,Santos,Flamengo,A,15
8,02/07/22,Ceará,Internacional,A,15
9,02/07/22,Palmeiras,Athletico-PR,A,15
10,03/07/22,Avai,Cuiaba,A,15
11,03/07/22,Atlético-GO,São Paulo,A,15
12,03/07/22,América-MG,Goiás,A,15
13,03/07/22,Coritiba,Fortaleza,A,15
14,04/07/22,Bragantino,Botafogo,A,15
