Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,02/08/22,Sport,Criciúma,B,22
2,04/08/22,Brusque,Sampaio Corrêa,B,22
3,05/08/22,Guarani,Grêmio,B,22
4,06/08/22,Novorizontino,Londrina,B,22
5,13/08/22,Goiás,Avai,A,22
6,13/08/22,Corinthians,Palmeiras,A,22
7,13/08/22,Cuiaba,Juventude,A,22
8,13/08/22,Botafogo,Atlético-GO,A,22
9,14/08/22,Coritiba,Atlético-MG,A,22
10,14/08/22,Ceará,Fortaleza,A,22
11,14/08/22,Flamengo,Athletico-PR,A,22
12,14/08/22,São Paulo,Bragantino,A,22
13,14/08/22,América-MG,Santos,A,22
14,14/08/22,Internacional,Fluminense,A,22
