Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,02/06/07,Santo André,Brasiliense,B,4
2,12/06/07,Gama,Fortaleza,B,6
3,29/06/07,Coritiba,Fortaleza,B,9
4,17/11/07,Fortaleza,Paulista,B,37
5,02/12/07,Athletico-PR,São Paulo,A,38
6,02/12/07,Santos,Fluminense,A,38
7,02/12/07,Nautico,Flamengo,A,38
8,02/12/07,Palmeiras,Atlético-MG,A,38
9,02/12/07,Cruzeiro,America-RN,A,38
10,02/12/07,Grêmio,Corinthians,A,38
11,02/12/07,Goiás,Internacional,A,38
12,02/12/07,Vasco,Paraná,A,38
13,02/12/07,Botafogo,Figueirense,A,38
14,02/12/07,Juventude,Sport,A,38
