Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,12/05/07,Figueirense,Athletico-PR,A,1
2,12/05/07,São Paulo,Goiás,A,1
3,12/05/07,Fluminense,Cruzeiro,A,1
4,13/05/07,Flamengo,Palmeiras,A,1
5,13/05/07,Internacional,Botafogo,A,1
6,13/05/07,Paraná,Grêmio,A,1
7,13/05/07,Atlético-MG,Nautico,A,1
8,13/05/07,Corinthians,Juventude,A,1
9,13/05/07,America-RN,Vasco,A,1
10,13/05/07,Sport,Santos,A,1
11,15/08/07,EC Vitória,Gama,B,19
12,18/08/07,Fortaleza,Marília,B,19
13,15/09/07,Brasiliense,Coritiba,B,25
14,02/10/07,Gama,Ceará,B,28
