Rodada,Data,Time da Casa,Placar,Time Visitante
1,18/04/14,Vila Nova,0-0,Luverdense
1,18/04/14,Sampaio Corrêa,0-2,Paraná
1,18/04/14,Joinville,3-0,Portuguesa
1,18/04/14,Ponte Preta,1-1,Icasa
1,19/04/14,Bragantino,2-2,Náutico
1,19/04/14,Santa Cruz,1-1,ABC
1,19/04/14,Vasco,1-1,América-MG
1,19/04/14,Boa Esporte,1-1,Atlético-GO
1,19/04/14,América-RN,3-1,Avaí
1,19/04/14,Ceará,1-0,Oeste
2,22/04/14,Avaí,1-2,Bragantino
2,25/04/14,Icasa,0-3,Sampaio Corrêa
2,25/04/14,Paraná,2-3,Joinville
2,26/04/14,Luverdense,2-1,Vasco
2,26/04/14,Oeste,2-1,América-RN
2,26/04/14,Atlético-GO,2-2,Ponte Preta
2,26/04/14,Portuguesa,1-1,Santa Cruz
2,26/04/14,Náutico,2-0,Vila Nova
2,26/04/14,ABC,1-0,Boa Esporte
2,26/04/14,América-MG,3-0,Ceará
3,29/04/14,Bragantino,2-2,Portuguesa
3,02/05/14,Joinville,2-1,Icasa
3,02/05/14,Santa Cruz,1-1,Paraná
3,03/05/14,América-RN,0-2,ABC
3,03/05/14,Boa Esporte,1-3,América-MG
3,03/05/14,Ceará,2-2,Náutico
3,03/05/14,Vasco,3-0,Atlético-GO
3,03/05/14,Ponte Preta,2-2,Luverdense
3,03/05/14,Vila Nova,0-1,Avaí
3,03/05/14,Sampaio Corrêa,2-2,Oeste
4,06/05/14,Boa Esporte,2-1,Portuguesa
4,09/05/14,Vila Nova,0-1,Icasa
4,10/05/14,América-RN,3-3,Atlético-GO
4,10/05/14,Ponte Preta,2-1,ABC
4,10/05/14,Joinville,1-0,Náutico
4,10/05/14,Vasco,2-0,Oeste
4,10/05/14,Santa Cruz,0-0,Luverdense
4,10/05/14,Bragantino,0-2,América-MG
4,10/05/14,Ceará,2-1,Paraná
4,07/06/14,Sampaio Corrêa,1-1,Avaí
5,13/05/14,Oeste,1-1,Ponte Preta
5,16/05/14,Paraná,0-0,Boa Esporte
5,17/05/14,ABC,1-0,Sampaio Corrêa
5,17/05/14,Avaí,1-1,Ceará
5,17/05/14,América-MG,2-0,Vila Nova
5,17/05/14,Icasa,1-1,Santa Cruz
5,17/05/14,Portuguesa,1-2,América-RN
5,17/05/14,Luverdense,2-0,Bragantino
5,17/05/14,Atlético-GO,0-0,Joinville
5,12/08/14,Náutico,0-1,Vasco
6,20/05/14,Atlético-GO,2-0,ABC
6,20/05/14,Ponte Preta,1-0,Vila Nova
6,20/05/14,Oeste,1-1,Santa Cruz
6,20/05/14,América-MG,3-1,Joinville
6,20/05/14,Avaí,2-1,Paraná
6,20/05/14,América-RN,0-1,Ceará
6,20/05/14,Luverdense,4-2,Boa Esporte
6,20/05/14,Náutico,2-1,Portuguesa
6,20/05/14,Icasa,3-0,Bragantino
6,20/05/14,Vasco,1-1,Sampaio Corrêa
7,23/05/14,Boa Esporte,2-0,Avaí
7,23/05/14,Bragantino,3-0,Oeste
7,23/05/14,Santa Cruz,1-1,América-MG
7,23/05/14,Ceará,3-2,Ponte Preta
7,24/05/14,Portuguesa,2-0,Atlético-GO
7,24/05/14,Joinville,0-0,Vasco
7,24/05/14,Vila Nova,1-3,América-RN
7,24/05/14,Sampaio Corrêa,1-0,Luverdense
7,24/05/14,ABC,3-0,Icasa
7,24/05/14,Paraná,2-0,Náutico
8,27/05/14,ABC,0-1,Oeste
8,27/05/14,Boa Esporte,0-2,Santa Cruz
8,27/05/14,Portuguesa,1-4,Sampaio Corrêa
8,27/05/14,Joinville,1-0,América-RN
8,27/05/14,Paraná,1-2,Ponte Preta
8,27/05/14,Luverdense,1-0,Icasa
8,27/05/14,Ceará,4-0,Vila Nova
8,27/05/14,Náutico,0-1,Avaí
8,27/05/14,Bragantino,1-1,Vasco
8,27/05/14,Atlético-GO,3-0,América-MG
9,30/05/14,América-RN,2-0,Luverdense
9,30/05/14,Oeste,2-2,Paraná
9,30/05/14,Avaí,0-1,ABC
9,30/05/14,Santa Cruz,2-0,Joinville
9,31/05/14,Sampaio Corrêa,2-2,Ceará
9,31/05/14,Vasco,1-1,Portuguesa
9,31/05/14,América-MG,1-3,Náutico
9,31/05/14,Ponte Preta,1-0,Boa Esporte
