Rodada,Data,Time da Casa,Placar,Time Visitante
1,08/05/15,Atlético-GO,1-0,Boa
1,08/05/15,ABC,0-1,Oeste
1,08/05/15,Paraná,1-0,Ceará SC
1,08/05/15,Mogi Mirim,1-2,Criciúma
1,09/05/15,EC Vitória,0-2,Sampaio Corrêa
1,09/05/15,Macaé,2-0,Santa Cruz
1,09/05/15,América-MG,1-1,Bahia
1,09/05/15,Náutico,1-0,Luverdense
1,09/05/15,CRB,2-0,Bragantino
1,09/05/15,Paysandu,0-1,Botafogo
2,15/05/15,Santa Cruz,4-1,Paraná
2,15/05/15,Sampaio Corrêa,3-1,Macaé
2,15/05/15,Bahia,4-1,Mogi Mirim
2,15/05/15,Criciúma,0-2,ABC
2,16/05/15,Oeste,1-2,EC Vitória
2,16/05/15,Bragantino,1-0,Paysandu
2,16/05/15,Boa,0-1,Náutico
2,16/05/15,Botafogo,4-1,CRB
2,16/05/15,Ceará SC,2-0,Atlético-GO
2,16/05/15,Luverdense,1-0,América-MG
3,19/05/15,Macaé,4-2,Oeste
3,19/05/15,Náutico,2-0,Criciúma
3,22/05/15,EC Vitória,4-1,Bragantino
3,22/05/15,Mogi Mirim,1-1,Sampaio Corrêa
3,23/05/15,América-MG,4-1,Santa Cruz
3,23/05/15,Paysandu,2-1,Ceará SC
3,23/05/15,Atlético-GO,0-0,Botafogo
3,23/05/15,Paraná,1-1,Boa
3,23/05/15,CRB,0-3,Bahia
3,23/05/15,ABC,1-1,Luverdense
4,26/05/15,Ceará SC,1-1,CRB
4,29/05/15,Santa Cruz,0-1,ABC
4,29/05/15,Bragantino,0-1,América-MG
4,29/05/15,Bahia,1-0,Paraná
4,30/05/15,Boa,0-1,Paysandu
4,30/05/15,Criciúma,1-0,Atlético-GO
4,30/05/15,Botafogo,2-0,EC Vitória
4,30/05/15,Sampaio Corrêa,1-1,Náutico
4,30/05/15,Luverdense,1-2,Macaé
4,30/05/15,Oeste,0-0,Mogi Mirim
5,02/06/15,Mogi Mirim,0-2,Boa
5,02/06/15,Náutico,2-0,Ceará SC
5,02/06/15,ABC,1-1,Bragantino
5,02/06/15,América-MG,1-0,Sampaio Corrêa
5,02/06/15,EC Vitória,2-1,Criciúma
5,02/06/15,Paysandu,2-1,Santa Cruz
5,02/06/15,Atlético-GO,0-1,Luverdense
5,02/06/15,CRB,3-0,Oeste
5,02/06/15,Macaé,0-0,Bahia
5,02/06/15,Paraná,1-2,Botafogo
6,05/06/15,EC Vitória,3-1,Atlético-GO
6,05/06/15,Náutico,2-1,América-MG
6,05/06/15,Botafogo,3-0,Mogi Mirim
6,06/06/15,Bragantino,2-0,Bahia
6,06/06/15,Ceará SC,1-3,Sampaio Corrêa
6,06/06/15,Luverdense,2-2,Santa Cruz
6,06/06/15,Criciúma,0-3,Macaé
6,06/06/15,Paysandu,2-1,Paraná
6,06/06/15,Boa,1-2,Oeste
6,06/06/15,CRB,0-1,ABC
7,09/06/15,Paraná,1-0,Luverdense
7,09/06/15,Oeste,0-1,Botafogo
7,12/06/15,ABC,0-2,Paysandu
7,12/06/15,Sampaio Corrêa,3-1,Criciúma
7,12/06/15,Santa Cruz,0-0,Boa
7,13/06/15,Bahia,1-0,Ceará SC
7,13/06/15,Atlético-GO,2-0,Náutico
7,13/06/15,Mogi Mirim,1-1,EC Vitória
7,13/06/15,América-MG,1-0,CRB
7,13/06/15,Macaé,2-5,Bragantino
8,16/06/15,Náutico,1-1,Paysandu
8,16/06/15,Luverdense,0-1,Criciúma
8,19/06/15,Sampaio Corrêa,0-0,Bahia
8,19/06/15,Paraná,3-1,Mogi Mirim
8,19/06/15,Botafogo,1-1,Boa
8,20/06/15,Ceará SC,3-3,Santa Cruz
8,20/06/15,América-MG,1-0,Atlético-GO
8,20/06/15,EC Vitória,2-0,ABC
8,20/06/15,CRB,3-1,Macaé
8,20/06/15,Bragantino,3-1,Oeste
9,23/06/15,Criciúma,2-2,América-MG
9,23/06/15,Paysandu,1-0,EC Vitória
9,26/06/15,Oeste,2-0,Ceará SC
9,26/06/15,Atlético-GO,1-1,Paraná
9,27/06/15,ABC,3-3,Náutico
9,27/06/15,Santa Cruz,1-0,Sampaio Corrêa
9,27/06/15,Mogi Mirim,0-1,CRB
9,27/06/15,Bahia,1-0,Luverdense
9,27/06/15,Macaé,4-2,Botafogo
9,27/06/15,Boa,3-0,Bragantino
10,30/06/15,Paysandu,2-0,Atlético-GO
10,30/06/15,Luverdense,3-0,Ceará SC
10,03/07/15,Paraná,0-0,Criciúma
10,03/07/15,Botafogo,5-0,Sampaio Corrêa
10,04/07/15,Bragantino,1-2,Santa Cruz
10,04/07/15,EC Vitória,4-1,Bahia
10,04/07/15,ABC,1-1,Macaé
10,04/07/15,Náutico,2-1,Oeste
10,04/07/15,CRB,1-1,Boa
10,04/07/15,América-MG,3-1,Mogi Mirim
11,07/07/15,Sampaio Corrêa,3-1,Luverdense
11,07/07/15,Boa,0-0,EC Vitória
11,07/07/15,Criciúma,1-0,Bragantino
11,07/07/15,Oeste,1-0,Paraná
11,07/07/15,Macaé,1-1,América-MG
11,07/07/15,Mogi Mirim,2-1,Náutico
11,07/07/15,Atlético-GO,1-2,ABC
11,07/07/15,Bahia,2-0,Paysandu
11,07/07/15,Santa Cruz,2-1,CRB
11,07/07/15,Ceará SC,0-0,Botafogo
12,10/07/15,Ceará SC,1-1,Criciúma
12,10/07/15,Macaé,2-1,Paysandu
12,10/07/15,Atlético-GO,1-1,Mogi Mirim
12,10/07/15,Bragantino,1-0,Botafogo
12,11/07/15,Sampaio Corrêa,3-0,Boa
12,11/07/15,Náutico,2-1,Santa Cruz
12,11/07/15,CRB,0-0,Luverdense
12,11/07/15,Paraná,0-1,EC Vitória
12,11/07/15,América-MG,2-1,ABC
12,11/07/15,Bahia,1-0,Oeste
13,14/07/15,ABC,1-4,Paraná
13,14/07/15,Mogi Mirim,3-1,Macaé
13,17/07/15,EC Vitória,3-1,CRB
13,17/07/15,Luverdense,2-1,Bragantino
13,18/07/15,Botafogo,1-0,Náutico
13,18/07/15,Santa Cruz,3-0,Atlético-GO
13,18/07/15,Paysandu,1-1,Sampaio Corrêa
13,18/07/15,Criciúma,2-1,Bahia
13,18/07/15,Boa,0-0,Ceará SC
13,18/07/15,Oeste,3-1,América-MG
14,21/07/15,Macaé,0-0,Paraná
14,24/07/15,América-MG,2-0,Boa
14,24/07/15,Bragantino,0-1,Atlético-GO
14,25/07/15,Sampaio Corrêa,3-2,ABC
14,25/07/15,Náutico,2-1,EC Vitória
14,25/07/15,Bahia,1-1,Botafogo
14,25/07/15,CRB,3-0,Paysandu
14,25/07/15,Criciúma,0-0,Santa Cruz
14,25/07/15,Luverdense,1-1,Oeste
