Rodada,Data,Time da Casa,Placar,Time Visitante
1,14/04/06,Remo,1-2,Coritiba
1,14/04/06,América-RN,1-2,Ituano
1,14/04/06,Gama,2-0,Vila Nova
1,14/04/06,Ceará SC,2-1,Paysandu
1,14/04/06,Guarani,3-2,CRB
1,14/04/06,Portuguesa,1-1,São Raimundo
1,14/04/06,Avaí,1-2,Sport Recife
1,14/04/06,Náutico,3-2,Brasiliense
1,14/04/06,Paulista,1-0,Santo André
1,14/04/06,Marília,1-1,Atlético-MG
2,17/04/06,Santo André,1-1,Marília
2,17/04/06,Sport Recife,3-0,Gama
2,20/04/06,Paysandu,1-0,América-RN
2,20/04/06,CRB,1-0,Portuguesa
2,21/04/06,São Raimundo,0-0,Avaí
2,21/04/06,Coritiba,1-1,Guarani
2,21/04/06,Brasiliense,1-1,Ceará SC
2,22/04/06,Vila Nova,1-2,Remo
2,22/04/06,Atlético-MG,3-1,Náutico
2,22/04/06,Ituano,1-1,Paulista
3,24/04/06,Náutico,3-2,Paysandu
3,24/04/06,Santo André,0-1,Sport Recife
3,27/04/06,América-RN,2-1,Brasiliense
3,27/04/06,Gama,1-1,Paulista
3,28/04/06,São Raimundo,1-1,Guarani
3,28/04/06,Remo,1-1,Ceará SC
3,28/04/06,Coritiba,3-0,Portuguesa
3,28/04/06,Atlético-MG,5-0,CRB
3,28/04/06,Marília,0-0,Avaí
3,29/04/06,Vila Nova,0-1,Ituano
4,01/05/06,Sport Recife,3-1,Remo
4,01/05/06,Avaí,1-0,Vila Nova
4,04/05/06,Ceará SC,1-1,Santo André
4,04/05/06,Portuguesa,4-0,América-RN
4,05/05/06,Guarani,2-2,Náutico
4,05/05/06,Brasiliense,4-1,Coritiba
4,05/05/06,CRB,1-1,Gama
4,05/05/06,Paulista,1-1,Atlético-MG
4,05/05/06,Ituano,2-2,Marília
4,05/05/06,Paysandu,1-0,São Raimundo
5,08/05/06,CRB,5-1,São Raimundo
5,08/05/06,Marília,2-1,América-RN
