Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,28/09/21,Náutico,CRB,B,27
2,28/09/21,Avaí,Londrina,B,27
3,29/09/21,Guarani,Cruzeiro,B,27
4,30/09/21,Sampaio Corrêa,Remo,B,27
5,16/10/21,Chapecoense,Fortaleza,A,27
6,16/10/21,América-MG,Bahia,A,27
7,17/10/21,Athletico-PR,Fluminense,A,27
8,17/10/21,Palmeiras,Internacional,A,27
9,17/10/21,Ceará,Bragantino,A,27
10,17/10/21,Grêmio,Juventude,A,27
11,17/10/21,Atlético-GO,Atlético-MG,A,27
12,17/10/21,Sport,Santos,A,27
13,17/10/21,Flamengo,Cuiaba,A,27
14,18/10/21,São Paulo,Corinthians,A,27
