Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,12/10/21,Sampaio Corrêa,Vitória,B,30
2,12/10/21,Cruzeiro,Botafogo,B,30
3,15/10/21,Brusque,Remo,B,30
4,15/10/21,CRB,Guarani,B,30
5,06/11/21,Corinthians,Fortaleza,A,30
6,06/11/21,Internacional,Grêmio,A,30
7,06/11/21,Fluminense,Sport,A,30
8,07/11/21,Bragantino,Athletico-PR,A,30
9,07/11/21,Atlético-MG,América-MG,A,30
10,07/11/21,Santos,Palmeiras,A,30
11,07/11/21,Bahia,São Paulo,A,30
12,07/11/21,Ceará,Cuiaba,A,30
13,08/11/21,Chapecoense,Flamengo,A,30
14,23/11/21,Atlético-GO,Juventude,A,30
