Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,25/09/21,CRB,Avaí,B,26
2,25/09/21,Coritiba,Guarani,B,26
3,26/09/21,Botafogo,Sampaio Corrêa,B,26
4,26/09/21,Ponte Preta,Brasil-RS,B,26
5,12/10/21,Bragantino,Atlético-GO,A,26
6,12/10/21,Bahia,Palmeiras,A,26
7,13/10/21,Atlético-MG,Santos,A,26
8,13/10/21,Chapecoense,Athletico-PR,A,26
9,13/10/21,Flamengo,Juventude,A,26
10,13/10/21,Fortaleza,Grêmio,A,26
11,13/10/21,Corinthians,Fluminense,A,26
12,13/10/21,Internacional,América-MG,A,26
13,14/10/21,São Paulo,Ceará,A,26
14,14/10/21,Cuiaba,Sport,A,26
