Rodada,Data,Time da Casa,Placar,Time Visitante
1F,04/03/01,Campinense,2-0,Guarabira
1F,04/03/01,Nacional-PB,1-0,Sousa
1F,07/03/01,Santa Cruz-PB,1-2,Treze
1F,07/03/01,Atlético-PB,0-1,Botafogo-PB
1F,11/03/01,Campinense,4-2,Santa Cruz-PB
1F,11/03/01,Guarabira,2-0,Atlético-PB
1F,12/03/01,Treze,2-0,Serrano-PB
1F,14/03/01,Botafogo-PB,3-1,Nacional-PB
1F,15/03/01,Auto Esporte,2-0,Serrano-PB
1F,17/03/01,Serrano-PB,1-1,Santa Cruz-PB
1F,18/03/01,Auto Esporte,1-3,Campinense
1F,18/03/01,Nacional-PB,1-0,Atlético-PB
1F,21/03/01,Sousa,2-1,Auto Esporte
1F,22/03/01,Guarabira,2-0,Serrano-PB
1F,25/03/01,Santa Cruz-PB,1-1,Guarabira
1F,25/03/01,Serrano-PB,3-2,Nacional-PB
1F,25/03/01,Atlético-PB,2-0,Sousa
1F,28/03/01,Campinense,0-1,Treze
1F,01/04/01,Auto Esporte,1-1,Atlético-PB
1F,01/04/01,Sousa,2-1,Santa Cruz-PB
1F,04/04/01,Campinense,1-1,Botafogo-PB
1F,04/04/01,Nacional-PB,0-1,Treze
1F,07/04/01,Auto Esporte,1-0,Guarabira
1F,08/04/01,Serrano-PB,0-0,Sousa
1F,08/04/01,Santa Cruz-PB,0-0,Nacional-PB
1F,08/04/01,Atlético-PB,3-3,Campinense
1F,11/04/01,Botafogo-PB,3-0,Treze
1F,15/04/01,Santa Cruz-PB,0-0,Auto Esporte
1F,15/04/01,Nacional-PB,2-1,Guarabira
1F,15/04/01,Sousa,2-2,Campinense
1F,18/04/01,Treze,3-0,Atlético-PB
1F,19/04/01,Serrano-PB,0-2,Botafogo-PB
1F,22/04/01,Guarabira,1-1,Treze
1F,22/04/01,Campinense,4-1,Serrano-PB
1F,22/04/01,Sousa,1-3,Botafogo-PB
1F,22/04/01,Atlético-PB,4-1,Santa Cruz-PB
1F,24/04/01,Treze,1-0,Sousa
1F,24/04/01,Botafogo-PB,1-2,Auto Esporte
1F,26/04/01,Guarabira,2-1,Botafogo-PB
1F,28/04/01,Serrano-PB,1-2,Atlético-PB
1F,29/04/01,Botafogo-PB,6-1,Santa Cruz-PB
1F,29/04/01,Guarabira,2-1,Sousa
1F,29/04/01,Treze,3-0,Auto Esporte
1F,29/04/01,Nacional-PB,1-0,Campinense
1F,09/05/01,Auto Esporte,2-0,Nacional-PB
SF,13/05/01,Auto Esporte,3-2,Treze
SF,13/05/01,Campinense,3-0,Botafogo-PB
SF,20/05/01,Treze,1-0,Auto Esporte
SF,20/05/01,Botafogo-PB,6-1,Campinense
F,27/05/01,Botafogo-PB,0-1,Treze
F,03/06/01,Treze,2-1,Botafogo-PB
2F,09/06/01,Serrano-PB,4-1,Auto Esporte
2F,10/06/01,Botafogo-PB,2-1,Atlético-PB
2F,10/06/01,Treze,3-0,Santa Cruz-PB
2F,10/06/01,Guarabira,0-0,Campinense
2F,10/06/01,Sousa,1-1,Nacional-PB
2F,14/06/01,Auto Esporte,1-1,Sousa
2F,14/06/01,Santa Cruz-PB,0-1,Campinense
2F,14/06/01,Serrano-PB,0-2,Treze
2F,14/06/01,Atlético-PB,4-1,Guarabira
2F,17/06/01,Santa Cruz-PB,1-0,Serrano-PB
2F,17/06/01,Botafogo-PB,2-1,Guarabira
2F,17/06/01,Campinense,3-0,Auto Esporte
2F,17/06/01,Sousa,0-0,Treze
2F,17/06/01,Atlético-PB,3-0,Nacional-PB
2F,22/06/01,Botafogo-PB,2-1,Serrano-PB
2F,24/06/01,Auto Esporte,3-2,Santa Cruz-PB
2F,24/06/01,Campinense,1-1,Sousa
2F,24/06/01,Guarabira,1-0,Nacional-PB
2F,24/06/01,Atlético-PB,3-1,Treze
2F,30/06/01,Treze,0-0,Campinense
2F,30/06/01,Nacional-PB,2-3,Serrano-PB
2F,01/07/01,Sousa,2-1,Atlético-PB
2F,01/07/01,Auto Esporte,2-3,Botafogo-PB
2F,01/07/01,Guarabira,4-1,Santa Cruz-PB
2F,07/07/01,Campinense,1-0,Atlético-PB
2F,07/07/01,Guarabira,2-3,Auto Esporte
2F,07/07/01,Nacional-PB,1-0,Santa Cruz-PB
2F,08/07/01,Treze,2-1,Botafogo-PB
2F,08/07/01,Sousa,0-1,Serrano-PB
2F,14/07/01,Serrano-PB,2-0,Guarabira
2F,15/07/01,Botafogo-PB,1-2,Campinense
2F,15/07/01,Santa Cruz-PB,2-3,Sousa
2F,15/07/01,Treze,3-1,Nacional-PB
2F,15/07/01,Atlético-PB,2-1,Auto Esporte
2F,21/07/01,Treze,2-2,Guarabira
2F,21/07/01,Santa Cruz-PB,1-2,Atlético-PB
2F,22/07/01,Botafogo-PB,4-2,Sousa
2F,22/07/01,Serrano-PB,1-1,Campinense
2F,22/07/01,Nacional-PB,2-2,Auto Esporte
2F,25/07/01,Nacional-PB,2-2,Botafogo-PB
2F,28/07/01,Sousa,7-1,Guarabira
2F,29/07/01,Auto Esporte,2-4,Treze
2F,29/07/01,Santa Cruz-PB,2-2,Botafogo-PB
2F,29/07/01,Campinense,1-1,Nacional-PB
2F,29/07/01,Atlético-PB,4-1,Serrano-PB
SF,02/08/01,Botafogo-PB,0-2,Treze
SF,02/08/01,Campinense,2-2,Atlético-PB
SF,05/08/01,Treze,4-0,Botafogo-PB
SF,05/08/01,Atlético-PB,2-1,Campinense
F,09/08/01,Atlético-PB,2-1,Treze
F,12/08/01,Treze,1-0,Atlético-PB
