Rodada,Data,Time da Casa,Placar,Time Visitante
1T,15/01/06,Nacional de Cabedelo,1-2,Campinense
1T,15/01/06,Treze,3-1,Esporte de Patos
1T,15/01/06,Sousa,3-1,Nacional-PB
1T,15/01/06,Atlético-PB,2-1,Desportiva Guarabira
1T,21/01/06,Esporte de Patos,3-0,Sousa
1T,22/01/06,Botafogo-PB,1-0,Nacional de Cabedelo
1T,22/01/06,Campinense,0-0,Atlético-PB
1T,22/01/06,Nacional-PB,1-1,Treze
1T,25/01/06,Nacional de Cabedelo,0-1,Nacional-PB
1T,25/01/06,Treze,1-0,Sousa
1T,25/01/06,Desportiva Guarabira,2-0,Botafogo-PB
1T,25/01/06,Atlético-PB,2-1,Esporte de Patos
1T,29/01/06,Botafogo-PB,2-0,Atlético-PB
1T,29/01/06,Treze,4-0,Nacional de Cabedelo
1T,29/01/06,Nacional-PB,2-2,Desportiva Guarabira
1T,29/01/06,Sousa,1-2,Campinense
1T,05/02/06,Campinense,1-2,Treze
1T,05/02/06,Desportiva Guarabira,1-1,Nacional de Cabedelo
1T,05/02/06,Esporte de Patos,0-0,Botafogo-PB
1T,05/02/06,Atlético-PB,2-1,Sousa
1T,08/02/06,Campinense,3-2,Nacional-PB
1T,08/02/06,Esporte de Patos,2-1,Desportiva Guarabira
1T,08/02/06,Sousa,1-1,Botafogo-PB
1T,08/02/06,Atlético-PB,1-2,Treze
1T,11/02/06,Nacional de Cabedelo,0-0,Atlético-PB
1T,12/02/06,Botafogo-PB,1-1,Campinense
1T,12/02/06,Nacional-PB,1-0,Esporte de Patos
1T,12/02/06,Sousa,0-1,Desportiva Guarabira
1T,18/02/06,Nacional de Cabedelo,0-1,Sousa
1T,19/02/06,Botafogo-PB,3-1,Nacional-PB
1T,19/02/06,Campinense,2-1,Esporte de Patos
1T,19/02/06,Desportiva Guarabira,0-0,Treze
1T,22/02/06,Esporte de Patos,4-2,Nacional de Cabedelo
1T,23/02/06,Treze,1-0,Botafogo-PB
1T,23/02/06,Desportiva Guarabira,2-3,Campinense
1T,23/02/06,Nacional-PB,3-1,Atlético-PB
SF,05/03/06,Nacional-PB,3-3,Treze
SF,05/03/06,Botafogo-PB,3-2,Campinense
SF,11/03/06,Campinense,0-2,Botafogo-PB
SF,12/03/06,Treze,2-2,Nacional-PB
F,15/03/06,Botafogo-PB,1-0,Treze
F,19/03/06,Treze,2-1,Botafogo-PB
2T,22/03/06,Campinense,2-1,Nacional de Cabedelo
2T,22/03/06,Esporte de Patos,2-2,Treze
2T,22/03/06,Desportiva Guarabira,1-0,Atlético-PB
2T,23/03/06,Nacional-PB,1-0,Sousa
2T,26/03/06,Sousa,4-2,Esporte de Patos
2T,26/03/06,Nacional de Cabedelo,2-1,Botafogo-PB
2T,26/03/06,Atlético-PB,1-1,Campinense
2T,26/03/06,Treze,1-0,Nacional-PB
2T,30/03/06,Nacional-PB,1-3,Nacional de Cabedelo
2T,02/04/06,Sousa,0-3,Treze
2T,02/04/06,Botafogo-PB,4-0,Desportiva Guarabira
2T,02/04/06,Esporte de Patos,2-2,Atlético-PB
2T,09/04/06,Atlético-PB,2-2,Botafogo-PB
2T,09/04/06,Nacional de Cabedelo,0-1,Treze
2T,09/04/06,Desportiva Guarabira,0-0,Nacional-PB
2T,09/04/06,Campinense,2-0,Sousa
2T,16/04/06,Treze,2-1,Campinense
2T,16/04/06,Nacional de Cabedelo,1-1,Desportiva Guarabira
2T,16/04/06,Botafogo-PB,5-0,Esporte de Patos
2T,16/04/06,Sousa,3-2,Atlético-PB
2T,19/04/06,Desportiva Guarabira,2-2,Esporte de Patos
2T,19/04/06,Botafogo-PB,2-1,Sousa
2T,19/04/06,Treze,3-2,Atlético-PB
2T,23/04/06,Atlético-PB,4-1,Nacional de Cabedelo
2T,23/04/06,Campinense,2-2,Botafogo-PB
2T,23/04/06,Esporte de Patos,1-1,Nacional-PB
2T,23/04/06,Desportiva Guarabira,3-0,Sousa
2T,26/04/06,Nacional-PB,1-0,Campinense
2T,29/04/06,Esporte de Patos,4-1,Campinense
2T,30/04/06,Nacional-PB,1-5,Botafogo-PB
2T,30/04/06,Treze,3-2,Desportiva Guarabira
2T,30/04/06,Sousa,1-0,Nacional de Cabedelo
2T,07/05/06,Nacional de Cabedelo,1-2,Esporte de Patos
2T,07/05/06,Botafogo-PB,2-0,Treze
2T,07/05/06,Campinense,1-0,Desportiva Guarabira
2T,07/05/06,Atlético-PB,2-3,Nacional-PB
SF,11/05/06,Nacional-PB,1-1,Treze
SF,11/05/06,Campinense,1-0,Botafogo-PB
SF,14/05/06,Treze,3-1,Nacional-PB
SF,14/05/06,Botafogo-PB,2-1,Campinense
F,18/05/06,Botafogo-PB,2-0,Treze
F,21/05/06,Treze,3-2,Botafogo-PB
F,24/05/06,Botafogo-PB,2-1,Treze
F,29/05/06,Treze,2-1,Botafogo-PB
