Rodada,Data,Time da Casa,Placar,Time Visitante
B,03/02/22,Campinense,WO,Nacional-PB
A,03/02/22,Atlético-PB,0-1,Botafogo-PB
A,05/02/22,Auto Esporte,0-3,Sousa
B,05/02/22,Sport Lagoa Seca,0-5,Treze
B,06/02/22,CSP,1-2,Campinense
A,09/02/22,Botafogo-PB,1-1,São Paulo Crystal
A,09/02/22,Atlético-PB,0-1,Auto Esporte
B,12/02/22,Treze,2-2,CSP
A,13/02/22,São Paulo Crystal,2-1,Atlético-PB
B,16/02/22,Nacional-PB,4-2,CSP
A,17/02/22,Auto Esporte,0-1,São Paulo Crystal
A,22/02/22,São Paulo Crystal,0-0,Sousa
B,25/02/22,Nacional-PB,5-0,Sport Lagoa Seca
B,03/03/22,CSP,4-0,Sport Lagoa Seca
B,06/03/22,Treze,2-2,Nacional-PB
A,06/03/22,Atlético-PB,1-1,São Paulo Crystal
A,09/03/22,Sousa,2-1,São Paulo Crystal
A,09/03/22,Auto Esporte,2-2,Botafogo-PB
B,10/03/22,Sport Lagoa Seca,1-0,CSP
B,10/03/22,Nacional-PB,2-0,Treze
A,12/03/22,Botafogo-PB,1-0,Auto Esporte
B,13/03/22,Campinense,0-0,Treze
A,13/03/22,Atlético-PB,0-2,Sousa
B,15/03/22,CSP,4-2,Nacional-PB
A,16/03/22,Sousa,0-0,Atlético-PB
B,16/03/22,Treze,0-1,Campinense
B,22/03/22,Sport Lagoa Seca,1-3,Campinense
A,24/03/22,São Paulo Crystal,1-1,Auto Esporte
B,25/03/22,Campinense,5-0,Sport Lagoa Seca
B,26/03/22,CSP,1-2,Treze
A,27/03/22,Botafogo-PB,1-0,Sousa
A,28/03/22,Auto Esporte,1-0,Atlético-PB
B,29/03/22,Sport Lagoa Seca,1-5,Nacional-PB
B,30/03/22,Campinense,4-2,CSP
A,31/03/22,São Paulo Crystal,0-3,Botafogo-PB
B,02/04/22,Treze,6-0,Sport Lagoa Seca
B,02/04/22,Nacional-PB,0-3,Campinense
A,03/04/22,Sousa,2-1,Botafogo-PB
A,06/04/22,Botafogo-PB,7-0,Atlético-PB
A,06/04/22,Sousa,4-0,Auto Esporte
2F,10/04/22,Sousa,1-0(Pro.),Treze
2F,10/04/22,Nacional-PB,4-0,São Paulo Crystal
SF,20/04/22,Nacional-PB,3-1,Botafogo-PB
SF,20/04/22,Sousa,0-1,Campinense
SF,26/04/22,Botafogo-PB,3-0,Nacional-PB
SF,27/04/22,Campinense,1-1,Sousa
F,14/05/22,Botafogo-PB,1-2,Campinense
F,21/05/22,Campinense,1-0,Botafogo-PB
