Rodada,Data,Time da Casa,Placar,Time Visitante
1F,14/04/21,Treze,4-0,Atlético-PB
1F,15/04/21,Sousa,0-1,Botafogo-PB
1F,17/04/21,Nacional-PB,1-1,Perilima
1F,18/04/21,São Paulo Crystal,2-1,Campinense
1F,21/04/21,Botafogo-PB,2-0,Treze
1F,22/04/21,Perilima,0-2,Sousa
1F,24/04/21,Atlético-PB,1-1,São Paulo Crystal
1F,25/04/21,Campinense,1-0,Nacional-PB
1F,28/04/21,São Paulo Crystal,0-0,Treze
1F,29/04/21,Perilima,2-2,Botafogo-PB
1F,01/05/21,Sousa,0-0,Campinense
1F,02/05/21,Nacional-PB,2-2,Atlético-PB
1F,05/05/21,Botafogo-PB,2-1,São Paulo Crystal
1F,06/05/21,Treze,2-1,Nacional-PB
1F,08/05/21,Campinense,4-3,Perilima
1F,09/05/21,Atlético-PB,0-1,Sousa
1F,12/05/21,Campinense,1-1,Botafogo-PB
1F,13/05/21,Sousa,1-0,Treze
1F,15/05/21,Perilima,1-4,Atlético-PB
1F,16/05/21,São Paulo Crystal,0-0,Nacional-PB
1F,18/05/21,Treze,1-1,Perilima
1F,19/05/21,Nacional-PB,1-1,Botafogo-PB
1F,20/05/21,Atlético-PB,1-1,Campinense
1F,20/05/21,São Paulo Crystal,0-2,Sousa
1F,23/05/21,Campinense,1-0,Treze
1F,23/05/21,Sousa,1-0,Nacional-PB
1F,23/05/21,Perilima,0-0,São Paulo Crystal
1F,23/05/21,Botafogo-PB,5-0,Atlético-PB
,27/05/21,Treze,0-0(3-5 Pen.),São Paulo Crystal
,28/05/21,Campinense,0-0(3-1 Pen.),Atlético-PB
SF,01/06/21,Sousa,1-0,São Paulo Crystal
SF,02/06/21,Botafogo-PB,0-0(4-5 Pen.),Campinense
F,17/06/21,Campinense,1-0,Sousa
F,20/06/21,Sousa,0-0,Campinense
