Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/11/20,Avaí,Oeste,B,25
2,01/12/20,Confiança,Figueirense,B,25
3,01/12/20,CRB,CSA,B,25
4,01/12/20,Ponte Preta,Sampaio Corrêa,B,25
5,12/12/20,Athletico-PR,Atlético-MG,A,25
6,12/12/20,Bragantino,Fortaleza,A,25
7,12/12/20,Internacional,Botafogo,A,25
8,12/12/20,Palmeiras,Bahia,A,25
9,12/12/20,Goiás,Grêmio,A,25
10,12/12/20,Ceará,Atlético-GO,A,25
11,13/12/20,Flamengo,Santos,A,25
12,13/12/20,Corinthians,São Paulo,A,25
13,13/12/20,Sport,Coritiba,A,25
14,13/12/20,Vasco,Fluminense,A,25
