Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,31/10/20,Botafogo,Ceará,A,19
2,31/10/20,Coritiba,Atlético-GO,A,19
3,31/10/20,Corinthians,Internacional,A,19
4,31/10/20,Fortaleza,Fluminense,A,19
5,31/10/20,Oeste,Sampaio Corrêa,B,19
6,31/10/20,CSA,Náutico,B,19
7,01/11/20,Flamengo,São Paulo,A,19
8,01/11/20,Sport,Athletico-PR,A,19
9,01/11/20,Santos,Bahia,A,19
10,01/11/20,Goiás,Vasco,A,19
11,01/11/20,Juventude,Guarani,B,19
12,02/11/20,Palmeiras,Atlético-MG,A,19
13,02/11/20,Grêmio,Bragantino,A,19
14,02/11/20,Ponte Preta,Figueirense,B,19
