Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,06/11/20,Náutico,Avaí,B,20
2,07/11/20,Athletico-PR,Fortaleza,A,20
3,07/11/20,São Paulo,Goiás,A,20
4,07/11/20,Atlético-GO,Corinthians,A,20
5,07/11/20,América-MG,Ponte Preta,B,20
6,08/11/20,Vasco,Palmeiras,A,20
7,08/11/20,Internacional,Coritiba,A,20
8,08/11/20,Bragantino,Santos,A,20
9,08/11/20,Atlético-MG,Flamengo,A,20
10,08/11/20,Bahia,Botafogo,A,20
11,08/11/20,Fluminense,Grêmio,A,20
12,08/11/20,Ceará,Sport,A,20
13,08/11/20,Sampaio Corrêa,EC Vitória,B,20
14,08/11/20,CRB,Juventude,B,20
