Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,29/12/20,Cruzeiro,Cuiabá,B,32
2,30/12/20,Juventude,Ponte Preta,B,32
3,04/01/21,Confiança,Náutico,B,32
4,04/01/21,Paraná,Botafogo-SP,B,32
5,23/01/21,São Paulo,Coritiba,A,32
6,23/01/21,Vasco,Atlético-MG,A,32
7,24/01/21,Internacional,Grêmio,A,32
8,24/01/21,Athletico-PR,Flamengo,A,32
9,24/01/21,Ceará,Palmeiras,A,32
10,24/01/21,Atlético-GO,Fortaleza,A,32
11,24/01/21,Sport,Bahia,A,32
12,24/01/21,Santos,Goiás,A,32
13,24/01/21,Fluminense,Botafogo,A,32
14,25/01/21,Corinthians,Bragantino,A,32
