Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,29/01/21,Guarani,Juventude,B,38
2,29/01/21,Figueirense,Ponte Preta,B,38
3,29/01/21,Chapecoense,Confiança,B,38
4,29/01/21,América-MG,Avaí,B,38
5,25/02/21,Bragantino,Grêmio,A,38
6,25/02/21,Bahia,Santos,A,38
7,25/02/21,Athletico-PR,Sport,A,38
8,25/02/21,Atlético-GO,Coritiba,A,38
9,25/02/21,Internacional,Corinthians,A,38
10,25/02/21,Ceará,Botafogo,A,38
11,25/02/21,São Paulo,Flamengo,A,38
12,25/02/21,Atlético-MG,Palmeiras,A,38
13,25/02/21,Vasco,Goiás,A,38
14,25/02/21,Fluminense,Fortaleza,A,38
