Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,26/08/20,São Paulo,Athletico-PR,A,11
2,16/09/20,Corinthians,Bahia,A,11
3,19/09/20,Fortaleza,Internacional,A,11
4,19/09/20,Bragantino,Ceará,A,11
5,19/09/20,Atlético-GO,Atlético-MG,A,11
6,20/09/20,Grêmio,Palmeiras,A,11
7,20/09/20,Coritiba,Vasco,A,11
8,20/09/20,Botafogo,Santos,A,11
9,20/09/20,Sport,Fluminense,A,11
10,25/09/20,Cruzeiro,Avaí,B,11
11,25/09/20,Botafogo-SP,CRB,B,11
12,26/09/20,Brasil-RS,Paraná,B,11
13,27/09/20,Ponte Preta,Confiança,B,11
14,13/10/20,Flamengo,Goiás,A,11
