Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,15/12/20,Cruzeiro,CSA,B,29
2,15/12/20,Oeste,Cuiabá,B,29
3,15/12/20,EC Vitória,Juventude,B,29
4,17/12/20,Figueirense,América-MG,B,29
5,09/01/21,Sport,Palmeiras,A,29
6,09/01/21,Coritiba,Athletico-PR,A,29
7,09/01/21,Fortaleza,Grêmio,A,29
8,10/01/21,São Paulo,Santos,A,29
9,10/01/21,Flamengo,Ceará,A,29
10,10/01/21,Atlético-GO,Bahia,A,29
11,10/01/21,Internacional,Goiás,A,29
12,10/01/21,Vasco,Botafogo,A,29
13,11/01/21,Bragantino,Atlético-MG,A,29
14,13/01/21,Corinthians,Fluminense,A,29
