Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,01/06/14,Corinthians,Botafogo,A,28
2,07/10/14,Portuguesa,Vasco,B,28
3,07/10/14,Ceará,Sampaio Corrêa,B,28
4,07/10/14,Joinville,Santa Cruz,B,28
5,07/10/14,ABC,Avaí,B,28
6,11/10/14,Goiás,Coritiba,A,28
7,11/10/14,Palmeiras,Grêmio,A,28
8,12/10/14,Flamengo,Cruzeiro,A,28
9,12/10/14,Bahia,Chapecoense,A,28
10,12/10/14,Internacional,Fluminense,A,28
11,12/10/14,Atlético-MG,São Paulo,A,28
12,12/10/14,Athletico-PR,Figueirense,A,28
13,12/10/14,Sport,EC Vitória,A,28
14,12/10/14,Criciúma,Santos,A,28
