Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,23/09/14,Boa Esporte,Luverdense,B,25
2,23/09/14,Vila Nova,Ponte Preta,B,25
3,23/09/14,Paraná,Avaí,B,25
4,23/09/14,Portuguesa,Náutico,B,25
5,27/09/14,Chapecoense,Criciúma,A,25
6,27/09/14,Sport,Cruzeiro,A,25
7,27/09/14,São Paulo,Fluminense,A,25
8,28/09/14,Bahia,Flamengo,A,25
9,28/09/14,Athletico-PR,Corinthians,A,25
10,28/09/14,Botafogo,Grêmio,A,25
11,28/09/14,Atlético-MG,EC Vitória,A,25
12,28/09/14,Figueirense,Palmeiras,A,25
13,28/09/14,Internacional,Coritiba,A,25
14,28/09/14,Santos,Goiás,A,25
