Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,18/04/14,Joinville,Portuguesa,B,1
2,19/04/14,Fluminense,Figueirense,A,1
3,19/04/14,Internacional,EC Vitória,A,1
4,19/04/14,Chapecoense,Coritiba,A,1
5,19/04/14,Ceará,Oeste,B,1
6,19/04/14,Vasco,América-MG,B,1
7,19/04/14,Bragantino,Náutico,B,1
8,20/04/14,Athletico-PR,Grêmio,A,1
9,20/04/14,São Paulo,Botafogo,A,1
10,20/04/14,Bahia,Cruzeiro,A,1
11,20/04/14,Atlético-MG,Corinthians,A,1
12,20/04/14,Flamengo,Goiás,A,1
13,20/04/14,Santos,Sport,A,1
14,20/04/14,Criciúma,Palmeiras,A,1
