Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,12/11/14,São Paulo,Internacional,A,35
2,14/11/14,Vila Nova,Oeste,B,35
3,14/11/14,América-MG,Avaí,B,35
4,15/11/14,Náutico,Luverdense,B,35
5,15/11/14,Joinville,Ponte Preta,B,35
6,19/11/14,Botafogo,Figueirense,A,35
7,19/11/14,Athletico-PR,Santos,A,35
8,19/11/14,Goiás,Corinthians,A,35
9,19/11/14,EC Vitória,Coritiba,A,35
10,19/11/14,Criciúma,Bahia,A,35
11,19/11/14,Atlético-MG,Flamengo,A,35
12,19/11/14,Palmeiras,Sport,A,35
13,20/11/14,Fluminense,Chapecoense,A,35
14,20/11/14,Grêmio,Cruzeiro,A,35
