Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,14/05/14,Goiás,Botafogo,A,5
2,17/05/14,Cruzeiro,Coritiba,A,5
3,17/05/14,Icasa,Santa Cruz,B,5
4,17/05/14,ABC,Sampaio Corrêa,B,5
5,17/05/14,América-MG,Vila Nova,B,5
6,18/05/14,Grêmio,Fluminense,A,5
7,18/05/14,Corinthians,Figueirense,A,5
8,18/05/14,Flamengo,São Paulo,A,5
9,18/05/14,Athletico-PR,Chapecoense,A,5
10,18/05/14,EC Vitória,Palmeiras,A,5
11,18/05/14,Criciúma,Internacional,A,5
12,18/05/14,Santos,Atlético-MG,A,5
13,04/06/14,Sport,Bahia,A,5
14,12/08/14,Náutico,Vasco,B,5
