Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,05/08/14,Joinville,Sampaio Corrêa,B,15
2,08/08/14,Atlético-GO,Ceará,B,15
3,08/08/14,Icasa,América-MG,B,15
4,09/08/14,Paraná,Vila Nova,B,15
5,16/08/14,Goiás,Internacional,A,15
6,16/08/14,Corinthians,Bahia,A,15
7,17/08/14,Coritiba,Flamengo,A,15
8,17/08/14,Palmeiras,São Paulo,A,15
9,17/08/14,Grêmio,Criciúma,A,15
10,17/08/14,Cruzeiro,Santos,A,15
11,17/08/14,EC Vitória,Chapecoense,A,15
12,17/08/14,Botafogo,Fluminense,A,15
13,17/08/14,Sport,Athletico-PR,A,15
14,17/08/14,Figueirense,Atlético-MG,A,15
