Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,03/06/14,Santa Cruz,Ponte Preta,B,10
2,03/06/14,Boa Esporte,Vasco,B,10
3,03/06/14,Icasa,Avaí,B,10
4,06/06/14,Paraná,Luverdense,B,10
5,16/07/14,Grêmio,Goiás,A,10
6,16/07/14,Coritiba,Figueirense,A,10
7,16/07/14,Sport,Botafogo,A,10
8,16/07/14,Criciúma,Fluminense,A,10
9,16/07/14,Bahia,São Paulo,A,10
10,16/07/14,Flamengo,Athletico-PR,A,10
11,17/07/14,Corinthians,Internacional,A,10
12,17/07/14,Santos,Palmeiras,A,10
13,17/07/14,Cruzeiro,EC Vitória,A,10
14,06/08/14,Chapecoense,Atlético-MG,A,10
