Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,31/10/14,Atlético-GO,Vila Nova,B,33
2,01/11/14,Icasa,Náutico,B,33
3,01/11/14,ABC,América-MG,B,33
4,01/11/14,Boa Esporte,Ceará,B,33
5,08/11/14,Coritiba,Fluminense,A,33
6,08/11/14,Palmeiras,Atlético-MG,A,33
7,08/11/14,Botafogo,Athletico-PR,A,33
8,09/11/14,EC Vitória,São Paulo,A,33
9,09/11/14,Grêmio,Internacional,A,33
10,09/11/14,Figueirense,Chapecoense,A,33
11,09/11/14,Sport,Flamengo,A,33
12,09/11/14,Corinthians,Santos,A,33
13,09/11/14,Cruzeiro,Criciúma,A,33
14,09/11/14,Goiás,Bahia,A,33
